Rent ID,Bachelor,1 Bedroom,2 Bedroom,3 Bedroom +,Total,Year,Province_id,Centre_id,Zone_id,Neighbourhood_id,Dwelling_id
Rent_4881,0.0,0.0,0.0,0.0,0.0,2020,Province7,centre28,Zone23,Neighbourhood612,Dwelling1
Rent_4882,0.0,0.0,0.0,0.0,0.0,2020,Province7,centre28,Zone23,Neighbourhood612,Dwelling2
Rent_4883,0.0,0.0,0.0,0.0,0.0,2020,Province7,centre29,Zone108,Neighbourhood271,Dwelling1
Rent_4884,743.0,974.0,1318.0,1628.0,1079.0,2020,Province7,centre29,Zone108,Neighbourhood271,Dwelling2
Rent_4885,0.0,0.0,0.0,0.0,0.0,2020,Province7,centre29,Zone108,Neighbourhood630,Dwelling1
Rent_4886,0.0,966.0,1072.0,0.0,1027.0,2020,Province7,centre29,Zone108,Neighbourhood630,Dwelling2
Rent_4887,0.0,0.0,0.0,0.0,0.0,2020,Province7,centre29,Zone19,Neighbourhood631,Dwelling1
Rent_4888,717.0,920.0,1113.0,1424.0,990.0,2020,Province7,centre29,Zone19,Neighbourhood631,Dwelling2
Rent_4889,0.0,0.0,0.0,0.0,0.0,2020,Province7,centre29,Zone19,Neighbourhood632,Dwelling1
Rent_4890,701.0,1033.0,1292.0,1555.0,1197.0,2020,Province7,centre29,Zone19,Neighbourhood632,Dwelling2
Rent_4891,0.0,0.0,0.0,0.0,0.0,2020,Province7,centre29,Zone209,Neighbourhood633,Dwelling1
Rent_4892,754.0,881.0,1106.0,1282.0,1031.0,2020,Province7,centre29,Zone209,Neighbourhood633,Dwelling2
Rent_4893,0.0,0.0,0.0,0.0,0.0,2020,Province7,centre29,Zone209,Neighbourhood634,Dwelling1
Rent_4894,0.0,1001.0,1189.0,0.0,1178.0,2020,Province7,centre29,Zone209,Neighbourhood634,Dwelling2
Rent_4895,0.0,0.0,0.0,0.0,0.0,2020,Province7,centre29,Zone124,Neighbourhood635,Dwelling1
Rent_4896,668.0,872.0,1044.0,0.0,901.0,2020,Province7,centre29,Zone124,Neighbourhood635,Dwelling2
Rent_4897,0.0,0.0,0.0,1535.0,1535.0,2020,Province7,centre29,Zone124,Neighbourhood636,Dwelling1
Rent_4898,0.0,1034.0,1232.0,1456.0,1208.0,2020,Province7,centre29,Zone124,Neighbourhood636,Dwelling2
Rent_4899,0.0,0.0,0.0,0.0,0.0,2020,Province7,centre29,Zone21,Neighbourhood637,Dwelling1
Rent_4900,769.0,1014.0,1190.0,0.0,1126.0,2020,Province7,centre29,Zone21,Neighbourhood637,Dwelling2
Rent_4901,0.0,0.0,0.0,0.0,0.0,2020,Province7,centre29,Zone21,Neighbourhood629,Dwelling1
Rent_4902,571.0,754.0,1117.0,1150.0,1042.0,2020,Province7,centre29,Zone21,Neighbourhood629,Dwelling2
Rent_4903,0.0,0.0,0.0,0.0,0.0,2020,Province7,centre29,Zone126,Neighbourhood638,Dwelling1
Rent_4904,708.0,873.0,969.0,1097.0,943.0,2020,Province7,centre29,Zone126,Neighbourhood638,Dwelling2
Rent_4905,0.0,0.0,0.0,0.0,0.0,2020,Province7,centre29,Zone126,Neighbourhood639,Dwelling1
Rent_4906,0.0,0.0,0.0,0.0,0.0,2020,Province7,centre29,Zone126,Neighbourhood639,Dwelling2
Rent_4907,0.0,0.0,0.0,0.0,0.0,2020,Province7,centre29,Zone20,Neighbourhood640,Dwelling1
Rent_4908,0.0,868.0,1082.0,1343.0,1067.0,2020,Province7,centre29,Zone20,Neighbourhood640,Dwelling2
Rent_4909,0.0,0.0,0.0,0.0,0.0,2020,Province7,centre29,Zone20,Neighbourhood641,Dwelling1
Rent_4910,0.0,966.0,1079.0,1170.0,1051.0,2020,Province7,centre29,Zone20,Neighbourhood641,Dwelling2
Rent_4911,0.0,0.0,0.0,0.0,0.0,2020,Province7,centre29,Zone20,Neighbourhood46,Dwelling1
Rent_4912,989.0,1013.0,1179.0,1126.0,1152.0,2020,Province7,centre29,Zone20,Neighbourhood46,Dwelling2
Rent_4913,0.0,0.0,840.0,1214.0,894.0,2020,Province7,centre29,Zone23,Neighbourhood612,Dwelling1
Rent_4914,0.0,1259.0,1183.0,1241.0,1225.0,2020,Province7,centre29,Zone23,Neighbourhood612,Dwelling2
Rent_4915,0.0,0.0,0.0,0.0,0.0,2020,Province8,centre30,Zone93,Neighbourhood642,Dwelling1
Rent_4916,986.0,1082.0,1326.0,1663.0,1162.0,2020,Province8,centre30,Zone93,Neighbourhood642,Dwelling2
Rent_4917,0.0,0.0,0.0,0.0,0.0,2020,Province8,centre30,Zone93,Neighbourhood643,Dwelling1
Rent_4918,777.0,936.0,1123.0,0.0,970.0,2020,Province8,centre30,Zone93,Neighbourhood643,Dwelling2
Rent_4919,0.0,0.0,0.0,0.0,0.0,2020,Province8,centre30,Zone210,Neighbourhood644,Dwelling1
Rent_4920,882.0,1188.0,1499.0,1888.0,1302.0,2020,Province8,centre30,Zone210,Neighbourhood644,Dwelling2
Rent_4921,0.0,0.0,0.0,0.0,0.0,2020,Province8,centre30,Zone210,Neighbourhood645,Dwelling1
Rent_4922,848.0,933.0,1189.0,0.0,1002.0,2020,Province8,centre30,Zone210,Neighbourhood645,Dwelling2
Rent_4923,0.0,0.0,0.0,0.0,0.0,2020,Province8,centre30,Zone210,Neighbourhood646,Dwelling1
Rent_4924,0.0,1021.0,1202.0,0.0,1059.0,2020,Province8,centre30,Zone210,Neighbourhood646,Dwelling2
Rent_4925,0.0,0.0,0.0,0.0,0.0,2020,Province8,centre30,Zone211,Neighbourhood647,Dwelling1
Rent_4926,816.0,938.0,1140.0,1217.0,1025.0,2020,Province8,centre30,Zone211,Neighbourhood647,Dwelling2
Rent_4927,0.0,0.0,0.0,0.0,0.0,2020,Province8,centre30,Zone211,Neighbourhood648,Dwelling1
Rent_4928,0.0,964.0,1693.0,0.0,1355.0,2020,Province8,centre30,Zone211,Neighbourhood648,Dwelling2
Rent_4929,0.0,0.0,0.0,0.0,0.0,2020,Province8,centre30,Zone211,Neighbourhood649,Dwelling1
Rent_4930,926.0,972.0,1208.0,0.0,1053.0,2020,Province8,centre30,Zone211,Neighbourhood649,Dwelling2
Rent_4931,0.0,0.0,0.0,0.0,1160.0,2020,Province8,centre30,Zone126,Neighbourhood650,Dwelling1
Rent_4932,808.0,1010.0,1215.0,0.0,1075.0,2020,Province8,centre30,Zone126,Neighbourhood650,Dwelling2
Rent_4933,0.0,0.0,0.0,0.0,0.0,2020,Province8,centre30,Zone126,Neighbourhood651,Dwelling1
Rent_4934,0.0,1119.0,1299.0,0.0,1238.0,2020,Province8,centre30,Zone126,Neighbourhood651,Dwelling2
Rent_4935,0.0,0.0,0.0,0.0,1274.0,2020,Province8,centre30,Zone126,Neighbourhood652,Dwelling1
Rent_4936,0.0,926.0,1182.0,0.0,1075.0,2020,Province8,centre30,Zone126,Neighbourhood652,Dwelling2
Rent_4937,0.0,0.0,0.0,0.0,0.0,2020,Province8,centre30,Zone126,Neighbourhood653,Dwelling1
Rent_4938,0.0,1129.0,1367.0,1060.0,1217.0,2020,Province8,centre30,Zone126,Neighbourhood653,Dwelling2
Rent_4939,0.0,0.0,0.0,0.0,0.0,2020,Province8,centre30,Zone126,Neighbourhood654,Dwelling1
Rent_4940,0.0,1004.0,1241.0,0.0,1145.0,2020,Province8,centre30,Zone126,Neighbourhood654,Dwelling2
Rent_4941,0.0,0.0,0.0,0.0,0.0,2020,Province8,centre30,Zone126,Neighbourhood655,Dwelling1
Rent_4942,0.0,1188.0,1346.0,0.0,1267.0,2020,Province8,centre30,Zone126,Neighbourhood655,Dwelling2
Rent_4943,0.0,0.0,0.0,0.0,0.0,2020,Province8,centre30,Zone126,Neighbourhood656,Dwelling1
Rent_4944,0.0,0.0,1153.0,0.0,1137.0,2020,Province8,centre30,Zone126,Neighbourhood656,Dwelling2
Rent_4945,0.0,0.0,0.0,0.0,0.0,2020,Province8,centre30,Zone126,Neighbourhood657,Dwelling1
Rent_4946,0.0,0.0,0.0,0.0,0.0,2020,Province8,centre30,Zone126,Neighbourhood657,Dwelling2
Rent_4947,0.0,0.0,1204.0,1339.0,1275.0,2020,Province8,centre30,Zone209,Neighbourhood658,Dwelling1
Rent_4948,0.0,1090.0,1169.0,1033.0,1116.0,2020,Province8,centre30,Zone209,Neighbourhood658,Dwelling2
Rent_4949,0.0,0.0,0.0,0.0,0.0,2020,Province8,centre30,Zone209,Neighbourhood659,Dwelling1
Rent_4950,0.0,1180.0,1333.0,959.0,1192.0,2020,Province8,centre30,Zone209,Neighbourhood659,Dwelling2
Rent_4951,0.0,0.0,0.0,0.0,0.0,2020,Province8,centre30,Zone209,Neighbourhood660,Dwelling1
Rent_4952,0.0,981.0,1122.0,1307.0,1069.0,2020,Province8,centre30,Zone209,Neighbourhood660,Dwelling2
Rent_4953,0.0,0.0,0.0,0.0,0.0,2020,Province8,centre30,Zone209,Neighbourhood661,Dwelling1
Rent_4954,0.0,1291.0,1668.0,0.0,1460.0,2020,Province8,centre30,Zone209,Neighbourhood661,Dwelling2
Rent_4955,0.0,0.0,1068.0,1405.0,1219.0,2020,Province8,centre30,Zone125,Neighbourhood662,Dwelling1
Rent_4956,0.0,952.0,1032.0,1148.0,1040.0,2020,Province8,centre30,Zone125,Neighbourhood662,Dwelling2
Rent_4957,0.0,0.0,0.0,0.0,0.0,2020,Province8,centre30,Zone125,Neighbourhood663,Dwelling1
Rent_4958,0.0,999.0,1158.0,0.0,1084.0,2020,Province8,centre30,Zone125,Neighbourhood663,Dwelling2
Rent_4959,0.0,0.0,0.0,0.0,0.0,2020,Province8,centre30,Zone125,Neighbourhood664,Dwelling1
Rent_4960,0.0,0.0,0.0,0.0,0.0,2020,Province8,centre30,Zone125,Neighbourhood664,Dwelling2
Rent_4961,0.0,0.0,1247.0,1547.0,1435.0,2020,Province8,centre30,Zone125,Neighbourhood665,Dwelling1
Rent_4962,0.0,1109.0,1287.0,0.0,1174.0,2020,Province8,centre30,Zone125,Neighbourhood665,Dwelling2
Rent_4963,0.0,0.0,0.0,0.0,0.0,2020,Province8,centre30,Zone125,Neighbourhood666,Dwelling1
Rent_4964,0.0,1009.0,1218.0,0.0,1094.0,2020,Province8,centre30,Zone125,Neighbourhood666,Dwelling2
Rent_4965,0.0,0.0,0.0,0.0,0.0,2020,Province8,centre30,Zone125,Neighbourhood667,Dwelling1
Rent_4966,0.0,1304.0,1450.0,0.0,1374.0,2020,Province8,centre30,Zone125,Neighbourhood667,Dwelling2
Rent_4967,0.0,0.0,0.0,0.0,0.0,2020,Province8,centre30,Zone125,Neighbourhood668,Dwelling1
Rent_4968,865.0,1127.0,1562.0,0.0,1338.0,2020,Province8,centre30,Zone125,Neighbourhood668,Dwelling2
Rent_4969,0.0,0.0,0.0,0.0,0.0,2020,Province8,centre30,Zone125,Neighbourhood669,Dwelling1
Rent_4970,0.0,1232.0,1514.0,1533.0,1394.0,2020,Province8,centre30,Zone125,Neighbourhood669,Dwelling2
Rent_4971,0.0,0.0,0.0,0.0,0.0,2020,Province8,centre30,Zone125,Neighbourhood670,Dwelling1
Rent_4972,0.0,0.0,1238.0,0.0,1126.0,2020,Province8,centre30,Zone125,Neighbourhood670,Dwelling2
Rent_4973,0.0,0.0,0.0,0.0,0.0,2020,Province8,centre30,Zone125,Neighbourhood671,Dwelling1
Rent_4974,0.0,0.0,0.0,0.0,0.0,2020,Province8,centre30,Zone125,Neighbourhood671,Dwelling2
Rent_4975,0.0,0.0,0.0,0.0,0.0,2020,Province8,centre30,Zone125,Neighbourhood672,Dwelling1
Rent_4976,0.0,0.0,0.0,0.0,0.0,2020,Province8,centre30,Zone125,Neighbourhood672,Dwelling2
Rent_4977,0.0,0.0,0.0,0.0,0.0,2020,Province8,centre30,Zone125,Neighbourhood673,Dwelling1
Rent_4978,0.0,1184.0,1355.0,0.0,1314.0,2020,Province8,centre30,Zone125,Neighbourhood673,Dwelling2
Rent_4979,0.0,810.0,1073.0,1199.0,1107.0,2020,Province8,centre30,Zone125,Neighbourhood674,Dwelling1
Rent_4980,0.0,0.0,1127.0,1103.0,1097.0,2020,Province8,centre30,Zone125,Neighbourhood674,Dwelling2
Rent_4981,0.0,0.0,925.0,1616.0,1507.0,2020,Province8,centre30,Zone124,Neighbourhood675,Dwelling1
Rent_4982,0.0,1172.0,1198.0,1169.0,1182.0,2020,Province8,centre30,Zone124,Neighbourhood675,Dwelling2
Rent_4983,0.0,0.0,0.0,0.0,0.0,2020,Province8,centre30,Zone124,Neighbourhood676,Dwelling1
Rent_4984,0.0,1083.0,1274.0,1295.0,1211.0,2020,Province8,centre30,Zone124,Neighbourhood676,Dwelling2
Rent_4985,0.0,0.0,0.0,0.0,0.0,2020,Province8,centre30,Zone124,Neighbourhood677,Dwelling1
Rent_4986,0.0,1014.0,1144.0,0.0,1118.0,2020,Province8,centre30,Zone124,Neighbourhood677,Dwelling2
Rent_4987,0.0,0.0,1415.0,1475.0,1438.0,2020,Province8,centre30,Zone124,Neighbourhood678,Dwelling1
Rent_4988,0.0,0.0,1187.0,0.0,1112.0,2020,Province8,centre30,Zone124,Neighbourhood678,Dwelling2
Rent_4989,0.0,0.0,0.0,0.0,0.0,2020,Province8,centre30,Zone124,Neighbourhood679,Dwelling1
Rent_4990,0.0,916.0,1074.0,0.0,1009.0,2020,Province8,centre30,Zone124,Neighbourhood679,Dwelling2
Rent_4991,0.0,0.0,0.0,0.0,0.0,2020,Province8,centre30,Zone124,Neighbourhood680,Dwelling1
Rent_4992,0.0,1152.0,1371.0,1515.0,1325.0,2020,Province8,centre30,Zone124,Neighbourhood680,Dwelling2
Rent_4993,0.0,0.0,0.0,0.0,0.0,2020,Province8,centre30,Zone212,Neighbourhood681,Dwelling1
Rent_4994,0.0,872.0,1144.0,0.0,1040.0,2020,Province8,centre30,Zone212,Neighbourhood681,Dwelling2
Rent_4995,0.0,0.0,0.0,0.0,0.0,2020,Province8,centre30,Zone212,Neighbourhood682,Dwelling1
Rent_4996,0.0,1082.0,1491.0,0.0,1261.0,2020,Province8,centre30,Zone212,Neighbourhood682,Dwelling2
Rent_4997,0.0,0.0,0.0,0.0,0.0,2020,Province8,centre30,Zone212,Neighbourhood683,Dwelling1
Rent_4998,0.0,0.0,1224.0,0.0,1101.0,2020,Province8,centre30,Zone212,Neighbourhood683,Dwelling2
Rent_4999,0.0,0.0,0.0,0.0,0.0,2020,Province8,centre30,Zone212,Neighbourhood684,Dwelling1
Rent_5000,849.0,1002.0,1257.0,0.0,1116.0,2020,Province8,centre30,Zone212,Neighbourhood684,Dwelling2
Rent_5001,0.0,0.0,1037.0,1098.0,1068.0,2020,Province8,centre30,Zone213,Neighbourhood685,Dwelling1
Rent_5002,893.0,1077.0,1242.0,1234.0,1179.0,2020,Province8,centre30,Zone213,Neighbourhood685,Dwelling2
Rent_5003,0.0,0.0,0.0,0.0,0.0,2020,Province8,centre30,Zone213,Neighbourhood686,Dwelling1
Rent_5004,876.0,1155.0,1323.0,0.0,1245.0,2020,Province8,centre30,Zone213,Neighbourhood686,Dwelling2
Rent_5005,0.0,0.0,0.0,0.0,0.0,2020,Province8,centre30,Zone213,Neighbourhood687,Dwelling1
Rent_5006,0.0,981.0,1085.0,0.0,1057.0,2020,Province8,centre30,Zone213,Neighbourhood687,Dwelling2
Rent_5007,0.0,0.0,0.0,0.0,0.0,2020,Province8,centre30,Zone213,Neighbourhood688,Dwelling1
Rent_5008,0.0,1059.0,1240.0,1430.0,1225.0,2020,Province8,centre30,Zone213,Neighbourhood688,Dwelling2
Rent_5009,0.0,0.0,0.0,0.0,0.0,2020,Province8,centre30,Zone214,Neighbourhood689,Dwelling1
Rent_5010,0.0,1117.0,1311.0,0.0,1249.0,2020,Province8,centre30,Zone214,Neighbourhood689,Dwelling2
Rent_5011,0.0,0.0,0.0,0.0,0.0,2020,Province8,centre30,Zone214,Neighbourhood690,Dwelling1
Rent_5012,0.0,0.0,0.0,0.0,956.0,2020,Province8,centre30,Zone214,Neighbourhood690,Dwelling2
Rent_5013,0.0,0.0,0.0,0.0,0.0,2020,Province8,centre30,Zone214,Neighbourhood691,Dwelling1
Rent_5014,0.0,759.0,949.0,0.0,902.0,2020,Province8,centre30,Zone214,Neighbourhood691,Dwelling2
Rent_5015,0.0,0.0,0.0,0.0,0.0,2020,Province8,centre31,Zone93,Neighbourhood252,Dwelling1
Rent_5016,937.0,1130.0,1480.0,0.0,1205.0,2020,Province8,centre31,Zone93,Neighbourhood252,Dwelling2
Rent_5017,0.0,0.0,0.0,0.0,0.0,2020,Province8,centre31,Zone93,Neighbourhood692,Dwelling1
Rent_5018,1040.0,1222.0,1559.0,0.0,1309.0,2020,Province8,centre31,Zone93,Neighbourhood692,Dwelling2
Rent_5019,0.0,0.0,0.0,0.0,0.0,2020,Province8,centre31,Zone93,Neighbourhood693,Dwelling1
Rent_5020,904.0,1071.0,1398.0,1349.0,1154.0,2020,Province8,centre31,Zone93,Neighbourhood693,Dwelling2
Rent_5021,0.0,0.0,0.0,0.0,0.0,2020,Province8,centre31,Zone93,Neighbourhood694,Dwelling1
Rent_5022,930.0,966.0,1479.0,1641.0,1223.0,2020,Province8,centre31,Zone93,Neighbourhood694,Dwelling2
Rent_5023,0.0,0.0,0.0,0.0,0.0,2020,Province8,centre31,Zone215,Neighbourhood695,Dwelling1
Rent_5024,750.0,888.0,1180.0,1184.0,979.0,2020,Province8,centre31,Zone215,Neighbourhood695,Dwelling2
Rent_5025,0.0,0.0,0.0,0.0,0.0,2020,Province8,centre31,Zone215,Neighbourhood696,Dwelling1
Rent_5026,785.0,958.0,1153.0,1180.0,1012.0,2020,Province8,centre31,Zone215,Neighbourhood696,Dwelling2
Rent_5027,0.0,0.0,0.0,0.0,0.0,2020,Province8,centre31,Zone216,Neighbourhood697,Dwelling1
Rent_5028,872.0,1017.0,1310.0,1424.0,1098.0,2020,Province8,centre31,Zone216,Neighbourhood697,Dwelling2
Rent_5029,0.0,0.0,0.0,0.0,0.0,2020,Province8,centre31,Zone216,Neighbourhood582,Dwelling1
Rent_5030,1027.0,1114.0,1441.0,1315.0,1196.0,2020,Province8,centre31,Zone216,Neighbourhood582,Dwelling2
Rent_5031,0.0,0.0,0.0,0.0,1141.0,2020,Province8,centre31,Zone217,Neighbourhood698,Dwelling1
Rent_5032,744.0,905.0,1059.0,1397.0,983.0,2020,Province8,centre31,Zone217,Neighbourhood698,Dwelling2
Rent_5033,0.0,888.0,0.0,0.0,1322.0,2020,Province8,centre31,Zone217,Neighbourhood699,Dwelling1
Rent_5034,736.0,916.0,1097.0,1405.0,985.0,2020,Province8,centre31,Zone217,Neighbourhood699,Dwelling2
Rent_5035,0.0,0.0,0.0,0.0,0.0,2020,Province8,centre31,Zone217,Neighbourhood700,Dwelling1
Rent_5036,0.0,918.0,945.0,0.0,911.0,2020,Province8,centre31,Zone217,Neighbourhood700,Dwelling2
Rent_5037,0.0,0.0,0.0,0.0,0.0,2020,Province8,centre31,Zone218,Neighbourhood701,Dwelling1
Rent_5038,715.0,941.0,1138.0,1336.0,1084.0,2020,Province8,centre31,Zone218,Neighbourhood701,Dwelling2
Rent_5039,0.0,0.0,0.0,0.0,0.0,2020,Province8,centre31,Zone218,Neighbourhood702,Dwelling1
Rent_5040,787.0,905.0,1084.0,1101.0,991.0,2020,Province8,centre31,Zone218,Neighbourhood702,Dwelling2
Rent_5041,0.0,0.0,0.0,0.0,0.0,2020,Province8,centre31,Zone218,Neighbourhood703,Dwelling1
Rent_5042,781.0,896.0,1054.0,1146.0,965.0,2020,Province8,centre31,Zone218,Neighbourhood703,Dwelling2
Rent_5043,0.0,0.0,0.0,0.0,0.0,2020,Province8,centre31,Zone218,Neighbourhood704,Dwelling1
Rent_5044,0.0,894.0,1089.0,0.0,979.0,2020,Province8,centre31,Zone218,Neighbourhood704,Dwelling2
Rent_5045,0.0,0.0,0.0,0.0,0.0,2020,Province8,centre31,Zone219,Neighbourhood705,Dwelling1
Rent_5046,751.0,1067.0,1284.0,1421.0,1147.0,2020,Province8,centre31,Zone219,Neighbourhood705,Dwelling2
Rent_5047,0.0,0.0,1385.0,1439.0,1420.0,2020,Province8,centre31,Zone219,Neighbourhood706,Dwelling1
Rent_5048,0.0,1046.0,1231.0,1431.0,1213.0,2020,Province8,centre31,Zone219,Neighbourhood706,Dwelling2
Rent_5049,0.0,0.0,0.0,0.0,0.0,2020,Province8,centre31,Zone219,Neighbourhood707,Dwelling1
Rent_5050,923.0,1074.0,1232.0,1428.0,1162.0,2020,Province8,centre31,Zone219,Neighbourhood707,Dwelling2
Rent_5051,0.0,0.0,0.0,1533.0,1498.0,2020,Province8,centre31,Zone219,Neighbourhood708,Dwelling1
Rent_5052,0.0,1166.0,1389.0,1683.0,1346.0,2020,Province8,centre31,Zone219,Neighbourhood708,Dwelling2
Rent_5053,0.0,0.0,0.0,0.0,0.0,2020,Province8,centre31,Zone219,Neighbourhood709,Dwelling1
Rent_5054,0.0,1208.0,1354.0,0.0,1358.0,2020,Province8,centre31,Zone219,Neighbourhood709,Dwelling2
Rent_5055,0.0,0.0,0.0,0.0,0.0,2020,Province8,centre31,Zone220,Neighbourhood710,Dwelling1
Rent_5056,801.0,1015.0,1257.0,0.0,1183.0,2020,Province8,centre31,Zone220,Neighbourhood710,Dwelling2
Rent_5057,0.0,0.0,1231.0,1404.0,1347.0,2020,Province8,centre31,Zone220,Neighbourhood711,Dwelling1
Rent_5058,981.0,1114.0,1301.0,1507.0,1240.0,2020,Province8,centre31,Zone220,Neighbourhood711,Dwelling2
Rent_5059,0.0,0.0,0.0,0.0,0.0,2020,Province8,centre31,Zone220,Neighbourhood712,Dwelling1
Rent_5060,0.0,1094.0,1266.0,1496.0,1227.0,2020,Province8,centre31,Zone220,Neighbourhood712,Dwelling2
Rent_5061,0.0,0.0,0.0,0.0,0.0,2020,Province8,centre31,Zone220,Neighbourhood713,Dwelling1
Rent_5062,933.0,1121.0,1292.0,0.0,1200.0,2020,Province8,centre31,Zone220,Neighbourhood713,Dwelling2
Rent_5063,0.0,0.0,0.0,0.0,0.0,2020,Province8,centre31,Zone220,Neighbourhood714,Dwelling1
Rent_5064,925.0,1122.0,1261.0,1182.0,1198.0,2020,Province8,centre31,Zone220,Neighbourhood714,Dwelling2
Rent_5065,0.0,0.0,0.0,0.0,0.0,2020,Province8,centre31,Zone220,Neighbourhood715,Dwelling1
Rent_5066,0.0,1201.0,1385.0,1387.0,1352.0,2020,Province8,centre31,Zone220,Neighbourhood715,Dwelling2
Rent_5067,0.0,0.0,0.0,0.0,0.0,2020,Province8,centre31,Zone221,Neighbourhood716,Dwelling1
Rent_5068,1037.0,1074.0,1249.0,0.0,1142.0,2020,Province8,centre31,Zone221,Neighbourhood716,Dwelling2
Rent_5069,0.0,0.0,0.0,0.0,0.0,2020,Province8,centre31,Zone221,Neighbourhood717,Dwelling1
Rent_5070,0.0,845.0,1079.0,0.0,974.0,2020,Province8,centre31,Zone221,Neighbourhood717,Dwelling2
Rent_5071,0.0,0.0,0.0,0.0,0.0,2020,Province8,centre31,Zone221,Neighbourhood718,Dwelling1
Rent_5072,812.0,1014.0,1175.0,0.0,1092.0,2020,Province8,centre31,Zone221,Neighbourhood718,Dwelling2
Rent_5073,0.0,0.0,0.0,1306.0,1266.0,2020,Province8,centre31,Zone221,Neighbourhood719,Dwelling1
Rent_5074,0.0,943.0,1113.0,0.0,1056.0,2020,Province8,centre31,Zone221,Neighbourhood719,Dwelling2
Rent_5075,0.0,0.0,0.0,1294.0,1231.0,2020,Province8,centre31,Zone222,Neighbourhood720,Dwelling1
Rent_5076,782.0,995.0,1321.0,1553.0,1281.0,2020,Province8,centre31,Zone222,Neighbourhood720,Dwelling2
Rent_5077,0.0,0.0,0.0,0.0,1366.0,2020,Province8,centre31,Zone222,Neighbourhood721,Dwelling1
Rent_5078,892.0,1024.0,1199.0,1353.0,1111.0,2020,Province8,centre31,Zone222,Neighbourhood721,Dwelling2
Rent_5079,0.0,0.0,1287.0,1361.0,1326.0,2020,Province8,centre31,Zone222,Neighbourhood722,Dwelling1
Rent_5080,0.0,1085.0,1326.0,1422.0,1304.0,2020,Province8,centre31,Zone222,Neighbourhood722,Dwelling2
Rent_5081,0.0,0.0,0.0,0.0,1047.0,2020,Province8,centre31,Zone223,Neighbourhood723,Dwelling1
Rent_5082,836.0,861.0,1277.0,0.0,956.0,2020,Province8,centre31,Zone223,Neighbourhood723,Dwelling2
Rent_5083,0.0,0.0,973.0,1343.0,1226.0,2020,Province8,centre31,Zone223,Neighbourhood724,Dwelling1
Rent_5084,805.0,889.0,1067.0,1239.0,956.0,2020,Province8,centre31,Zone223,Neighbourhood724,Dwelling2
Rent_5085,0.0,0.0,0.0,0.0,0.0,2020,Province8,centre31,Zone223,Neighbourhood725,Dwelling1
Rent_5086,716.0,890.0,1068.0,1210.0,877.0,2020,Province8,centre31,Zone223,Neighbourhood725,Dwelling2
Rent_5087,0.0,0.0,1070.0,1285.0,1214.0,2020,Province8,centre31,Zone223,Neighbourhood726,Dwelling1
Rent_5088,843.0,945.0,1063.0,0.0,1016.0,2020,Province8,centre31,Zone223,Neighbourhood726,Dwelling2
Rent_5089,0.0,0.0,0.0,1473.0,1413.0,2020,Province8,centre31,Zone223,Neighbourhood727,Dwelling1
Rent_5090,742.0,894.0,1007.0,1189.0,946.0,2020,Province8,centre31,Zone223,Neighbourhood727,Dwelling2
Rent_5091,0.0,0.0,0.0,0.0,0.0,2020,Province8,centre31,Zone224,Neighbourhood728,Dwelling1
Rent_5092,848.0,926.0,1123.0,1199.0,1041.0,2020,Province8,centre31,Zone224,Neighbourhood728,Dwelling2
Rent_5093,0.0,0.0,0.0,1319.0,1300.0,2020,Province8,centre31,Zone224,Neighbourhood729,Dwelling1
Rent_5094,0.0,1000.0,1154.0,1232.0,1102.0,2020,Province8,centre31,Zone224,Neighbourhood729,Dwelling2
Rent_5095,0.0,0.0,0.0,0.0,0.0,2020,Province8,centre31,Zone224,Neighbourhood730,Dwelling1
Rent_5096,0.0,950.0,1132.0,1554.0,1170.0,2020,Province8,centre31,Zone224,Neighbourhood730,Dwelling2
Rent_5097,0.0,0.0,1189.0,1370.0,1321.0,2020,Province8,centre31,Zone224,Neighbourhood731,Dwelling1
Rent_5098,0.0,1045.0,1290.0,1428.0,1240.0,2020,Province8,centre31,Zone224,Neighbourhood731,Dwelling2
Rent_5099,0.0,0.0,0.0,0.0,0.0,2020,Province8,centre31,Zone225,Neighbourhood732,Dwelling1
Rent_5100,0.0,1117.0,1280.0,1485.0,1274.0,2020,Province8,centre31,Zone225,Neighbourhood732,Dwelling2
Rent_5101,0.0,0.0,0.0,0.0,0.0,2020,Province8,centre31,Zone225,Neighbourhood733,Dwelling1
Rent_5102,0.0,932.0,1097.0,1216.0,1023.0,2020,Province8,centre31,Zone225,Neighbourhood733,Dwelling2
Rent_5103,0.0,0.0,0.0,1226.0,1226.0,2020,Province8,centre31,Zone225,Neighbourhood734,Dwelling1
Rent_5104,895.0,1047.0,1258.0,0.0,1182.0,2020,Province8,centre31,Zone225,Neighbourhood734,Dwelling2
Rent_5105,0.0,0.0,0.0,1536.0,1517.0,2020,Province8,centre31,Zone225,Neighbourhood735,Dwelling1
Rent_5106,0.0,1122.0,1320.0,1458.0,1283.0,2020,Province8,centre31,Zone225,Neighbourhood735,Dwelling2
Rent_5107,0.0,0.0,0.0,1570.0,1541.0,2020,Province8,centre31,Zone226,Neighbourhood736,Dwelling1
Rent_5108,0.0,1140.0,1375.0,1450.0,1335.0,2020,Province8,centre31,Zone226,Neighbourhood736,Dwelling2
Rent_5109,0.0,0.0,0.0,0.0,0.0,2020,Province8,centre31,Zone227,Neighbourhood737,Dwelling1
