Province,Centres,Zones,Neighbourhood,Dwelling Type ,Bachelor,1 Bedroom,2 Bedroom,3 Bedroom +,Total,Year,Centre_id,Zone_id,Units_ID
Que,Québec,Northern Surrounding Area,Québec City East CMA,Apt & Other,2.0,37.0,80.0,19.0,138.0,2020,centre8,Zone80,Units_4014
Que,Québec,South Shore West,Saint-Nicolas/Bernières,Row,0.0,0.0,5.0,5.0,10.0,2020,centre8,Zone81,Units_4015
Que,Québec,South Shore West,Saint-Nicolas/Bernières,Apt & Other,5.0,306.0,765.0,224.0,1300.0,2020,centre8,Zone81,Units_4016
Que,Québec,South Shore West,Saint-Rédempteur,Row,0.0,0.0,0.0,0.0,0.0,2020,centre8,Zone81,Units_4017
Que,Québec,South Shore West,Saint-Rédempteur,Apt & Other,1.0,21.0,359.0,34.0,415.0,2020,centre8,Zone81,Units_4018
Que,Québec,South Shore West,Saint-Étienne,Row,0.0,0.0,0.0,0.0,0.0,2020,centre8,Zone81,Units_4019
Que,Québec,South Shore West,Saint-Étienne,Apt & Other,4.0,37.0,263.0,105.0,409.0,2020,centre8,Zone81,Units_4020
Que,Québec,South Shore Centre,Saint-Romuald,Row,0.0,0.0,0.0,0.0,0.0,2020,centre8,Zone82,Units_4021
Que,Québec,South Shore Centre,Saint-Romuald,Apt & Other,48.0,431.0,1215.0,275.0,1969.0,2020,centre8,Zone82,Units_4022
Que,Québec,South Shore Centre,Charny,Row,0.0,0.0,0.0,0.0,0.0,2020,centre8,Zone82,Units_4023
Que,Québec,South Shore Centre,Charny,Apt & Other,43.0,248.0,997.0,135.0,1423.0,2020,centre8,Zone82,Units_4024
Que,Québec,South Shore Centre,Saint-Jean-Chrysostome,Row,0.0,0.0,13.0,6.0,19.0,2020,centre8,Zone82,Units_4025
Que,Québec,South Shore Centre,Saint-Jean-Chrysostome,Apt & Other,0.0,32.0,717.0,56.0,805.0,2020,centre8,Zone82,Units_4026
Que,Québec,South Shore Centre,St-Lambert-de-Lauzon etc.,Row,0.0,0.0,0.0,0.0,0.0,2020,centre8,Zone82,Units_4027
Que,Québec,South Shore Centre,St-Lambert-de-Lauzon etc.,Apt & Other,0.0,16.0,103.0,12.0,131.0,2020,centre8,Zone82,Units_4028
Que,Québec,South Shore East,Lévis (Saint-David),Row,0.0,0.0,0.0,0.0,0.0,2020,centre8,Zone83,Units_4029
Que,Québec,South Shore East,Lévis (Saint-David),Apt & Other,17.0,92.0,858.0,155.0,1122.0,2020,centre8,Zone83,Units_4030
Que,Québec,South Shore East,Lévis (Centre),Row,0.0,5.0,15.0,31.0,51.0,2020,centre8,Zone83,Units_4031
Que,Québec,South Shore East,Lévis (Centre),Apt & Other,225.0,570.0,1616.0,250.0,2661.0,2020,centre8,Zone83,Units_4032
Que,Québec,South Shore East,Lévis (Lauzon),Row,0.0,0.0,30.0,0.0,30.0,2020,centre8,Zone83,Units_4033
Que,Québec,South Shore East,Lévis (Lauzon),Apt & Other,49.0,364.0,855.0,187.0,1455.0,2020,centre8,Zone83,Units_4034
Que,Québec,South Shore East,Beaumont/St-Joseph-Pte-de-Lévy/Pintendre,Row,0.0,0.0,0.0,0.0,0.0,2020,centre8,Zone83,Units_4035
Que,Québec,South Shore East,Beaumont/St-Joseph-Pte-de-Lévy/Pintendre,Apt & Other,0.0,24.0,574.0,217.0,815.0,2020,centre8,Zone83,Units_4036
Que,Québec,South Shore East,Saint-Henri,Row,0.0,0.0,8.0,0.0,8.0,2020,centre8,Zone83,Units_4037
Que,Québec,South Shore East,Saint-Henri,Apt & Other,25.0,49.0,207.0,41.0,322.0,2020,centre8,Zone83,Units_4038
Que,Sherbrooke,East District,East District,Row,0.0,0.0,0.0,0.0,0.0,2020,centre9,Zone84,Units_4039
Que,Sherbrooke,East District,East District,Apt & Other,448.0,2044.0,4065.0,1116.0,7673.0,2020,centre9,Zone84,Units_4040
Que,Sherbrooke,Central District,Central District,Row,0.0,0.0,0.0,0.0,0.0,2020,centre9,Zone85,Units_4041
Que,Sherbrooke,Central District,Central District,Apt & Other,406.0,890.0,757.0,321.0,2374.0,2020,centre9,Zone85,Units_4042
Que,Sherbrooke,Mont-Bellevue,Mont-Bellevue,Row,0.0,2.0,2.0,4.0,8.0,2020,centre9,Zone86,Units_4043
Que,Sherbrooke,Mont-Bellevue,Mont-Bellevue,Apt & Other,754.0,1640.0,3370.0,1113.0,6877.0,2020,centre9,Zone86,Units_4044
Que,Sherbrooke,North District,North District,Row,0.0,0.0,22.0,4.0,26.0,2020,centre9,Zone87,Units_4045
Que,Sherbrooke,North District,North District,Apt & Other,405.0,1237.0,4098.0,1740.0,7480.0,2020,centre9,Zone87,Units_4046
Que,Sherbrooke,Brompton,Brompton,Row,0.0,0.0,0.0,0.0,0.0,2020,centre9,Zone88,Units_4047
Que,Sherbrooke,Brompton,Brompton,Apt & Other,5.0,59.0,216.0,127.0,407.0,2020,centre9,Zone88,Units_4048
Que,Sherbrooke,Rock-Forest–St-Elie–Deauville,Rock-Forest–St-Elie–Deauville,Row,0.0,4.0,14.0,6.0,24.0,2020,centre9,Zone89,Units_4049
Que,Sherbrooke,Rock-Forest–St-Elie–Deauville,Rock-Forest–St-Elie–Deauville,Apt & Other,11.0,354.0,1676.0,710.0,2751.0,2020,centre9,Zone89,Units_4050
Que,Sherbrooke,Magog,Magog,Row,0.0,6.0,8.0,0.0,14.0,2020,centre9,Zone90,Units_4051
Que,Sherbrooke,Magog,Magog,Apt & Other,112.0,391.0,1326.0,495.0,2324.0,2020,centre9,Zone90,Units_4052
Que,Sherbrooke,Fleurimont,Fleurimont,Row,0.0,0.0,0.0,3.0,3.0,2020,centre9,Zone91,Units_4053
Que,Sherbrooke,Fleurimont,Fleurimont,Apt & Other,93.0,306.0,1153.0,624.0,2176.0,2020,centre9,Zone91,Units_4054
Que,Sherbrooke,Lennoxville,Lennoxville,Row,0.0,0.0,4.0,0.0,4.0,2020,centre9,Zone92,Units_4055
Que,Sherbrooke,Lennoxville,Lennoxville,Apt & Other,87.0,1031.0,2010.0,643.0,3771.0,2020,centre9,Zone92,Units_4056
Que,Sherbrooke,Remainder of CMA,Remainder of CMA,Row,0.0,0.0,0.0,0.0,0.0,2020,centre9,Zone3,Units_4057
Que,Sherbrooke,Remainder of CMA,Remainder of CMA,Apt & Other,1.0,17.0,124.0,56.0,198.0,2020,centre9,Zone3,Units_4058
Que,Trois-Rivières,Downtown,Downtown (Central),Row,0.0,0.0,0.0,0.0,0.0,2020,centre10,Zone93,Units_4059
Que,Trois-Rivières,Downtown,Downtown (Central),Apt & Other,127.0,500.0,491.0,209.0,1327.0,2020,centre10,Zone93,Units_4060
Que,Trois-Rivières,Downtown,Downtown (North),Row,0.0,0.0,0.0,0.0,0.0,2020,centre10,Zone93,Units_4061
Que,Trois-Rivières,Downtown,Downtown (North),Apt & Other,52.0,394.0,579.0,191.0,1216.0,2020,centre10,Zone93,Units_4062
Que,Trois-Rivières,Downtown,Downtown (East),Row,0.0,0.0,0.0,0.0,0.0,2020,centre10,Zone93,Units_4063
Que,Trois-Rivières,Downtown,Downtown (East),Apt & Other,8.0,204.0,301.0,85.0,598.0,2020,centre10,Zone93,Units_4064
Que,Trois-Rivières,UQTR Sector,UQTR Sector,Row,0.0,0.0,0.0,0.0,0.0,2020,centre10,Zone94,Units_4065
Que,Trois-Rivières,UQTR Sector,UQTR Sector,Apt & Other,259.0,821.0,1107.0,475.0,2662.0,2020,centre10,Zone94,Units_4066
Que,Trois-Rivières,North Sector,North Sector,Row,0.0,0.0,20.0,0.0,20.0,2020,centre10,Zone24,Units_4067
Que,Trois-Rivières,North Sector,North Sector,Apt & Other,78.0,740.0,1451.0,812.0,3081.0,2020,centre10,Zone24,Units_4068
Que,Trois-Rivières,Trois-Rivières-Ouest,Trois-Rivières-Ouest (South),Row,0.0,0.0,0.0,0.0,0.0,2020,centre10,Zone95,Units_4069
Que,Trois-Rivières,Trois-Rivières-Ouest,Trois-Rivières-Ouest (South),Apt & Other,28.0,498.0,1033.0,562.0,2121.0,2020,centre10,Zone95,Units_4070
Que,Trois-Rivières,Trois-Rivières-Ouest,Trois-Rivières-Ouest (North),Row,0.0,0.0,0.0,16.0,16.0,2020,centre10,Zone95,Units_4071
Que,Trois-Rivières,Trois-Rivières-Ouest,Trois-Rivières-Ouest (North),Apt & Other,0.0,270.0,1043.0,360.0,1673.0,2020,centre10,Zone95,Units_4072
Que,Trois-Rivières,Pointe-du-Lac/Yamachiche,Pointe-du-Lac/Yamachiche,Row,0.0,0.0,16.0,0.0,16.0,2020,centre10,Zone96,Units_4073
Que,Trois-Rivières,Pointe-du-Lac/Yamachiche,Pointe-du-Lac/Yamachiche,Apt & Other,6.0,68.0,300.0,81.0,455.0,2020,centre10,Zone96,Units_4074
Que,Trois-Rivières,Cap-de-la-Madeleine,Cap-de-la-Madeleine (South),Row,0.0,0.0,4.0,0.0,4.0,2020,centre10,Zone97,Units_4075
Que,Trois-Rivières,Cap-de-la-Madeleine,Cap-de-la-Madeleine (South),Apt & Other,57.0,535.0,1081.0,270.0,1943.0,2020,centre10,Zone97,Units_4076
Que,Trois-Rivières,Cap-de-la-Madeleine,Cap-de-la-Madeleine (North),Row,0.0,0.0,12.0,0.0,12.0,2020,centre10,Zone97,Units_4077
Que,Trois-Rivières,Cap-de-la-Madeleine,Cap-de-la-Madeleine (North),Apt & Other,25.0,569.0,1153.0,681.0,2428.0,2020,centre10,Zone97,Units_4078
Que,Trois-Rivières,St-Louis/Champlain/St-Maurice/Ste-Marthe,Ste-Marthe-du-Cap,Row,0.0,0.0,0.0,0.0,0.0,2020,centre10,Zone98,Units_4079
Que,Trois-Rivières,St-Louis/Champlain/St-Maurice/Ste-Marthe,Ste-Marthe-du-Cap,Apt & Other,9.0,103.0,196.0,298.0,606.0,2020,centre10,Zone98,Units_4080
Que,Trois-Rivières,St-Louis/Champlain/St-Maurice/Ste-Marthe,St-Louis-de-France,Row,0.0,0.0,2.0,2.0,4.0,2020,centre10,Zone98,Units_4081
Que,Trois-Rivières,St-Louis/Champlain/St-Maurice/Ste-Marthe,St-Louis-de-France,Apt & Other,0.0,20.0,188.0,96.0,304.0,2020,centre10,Zone98,Units_4082
Que,Trois-Rivières,St-Louis/Champlain/St-Maurice/Ste-Marthe,Champlain/St-Maurice/St-Luc-de-Vincennes,Row,0.0,0.0,0.0,0.0,0.0,2020,centre10,Zone98,Units_4083
Que,Trois-Rivières,St-Louis/Champlain/St-Maurice/Ste-Marthe,Champlain/St-Maurice/St-Luc-de-Vincennes,Apt & Other,0.0,8.0,42.0,8.0,58.0,2020,centre10,Zone98,Units_4084
Que,Trois-Rivières,Bécancour,Bécancour (East),Row,0.0,0.0,4.0,0.0,4.0,2020,centre10,Zone99,Units_4085
Que,Trois-Rivières,Bécancour,Bécancour (East),Apt & Other,5.0,60.0,98.0,43.0,206.0,2020,centre10,Zone99,Units_4086
Que,Trois-Rivières,Bécancour,Bécancour (West),Row,0.0,0.0,12.0,0.0,12.0,2020,centre10,Zone99,Units_4087
Que,Trois-Rivières,Bécancour,Bécancour (West),Apt & Other,0.0,36.0,254.0,92.0,382.0,2020,centre10,Zone99,Units_4088
Ont.,Barrie,Barrie,Downtown,Row,1.0,0.0,11.0,33.0,45.0,2020,centre11,Zone100,Units_4089
Ont.,Barrie,Barrie,Downtown,Apt & Other,105.0,560.0,983.0,104.0,1752.0,2020,centre11,Zone100,Units_4090
Ont.,Barrie,Barrie,West End,Row,0.0,0.0,0.0,0.0,0.0,2020,centre11,Zone100,Units_4091
Ont.,Barrie,Barrie,West End,Apt & Other,2.0,37.0,235.0,28.0,302.0,2020,centre11,Zone100,Units_4092
Ont.,Barrie,Barrie,North Barrie,Row,0.0,0.0,34.0,0.0,34.0,2020,centre11,Zone100,Units_4093
Ont.,Barrie,Barrie,North Barrie,Apt & Other,3.0,269.0,282.0,70.0,624.0,2020,centre11,Zone100,Units_4094
Ont.,Barrie,Barrie,East End,Row,0.0,0.0,17.0,41.0,58.0,2020,centre11,Zone100,Units_4095
Ont.,Barrie,Barrie,East End,Apt & Other,6.0,248.0,396.0,23.0,673.0,2020,centre11,Zone100,Units_4096
Ont.,Barrie,Barrie,South Barrie,Row,0.0,24.0,56.0,215.0,295.0,2020,centre11,Zone100,Units_4097
Ont.,Barrie,Barrie,South Barrie,Apt & Other,10.0,101.0,266.0,30.0,407.0,2020,centre11,Zone100,Units_4098
Ont.,Barrie,Barrie,Springwater,Row,0.0,0.0,0.0,0.0,0.0,2020,centre11,Zone100,Units_4099
Ont.,Barrie,Barrie,Springwater,Apt & Other,0.0,5.0,4.0,0.0,9.0,2020,centre11,Zone100,Units_4100
Ont.,Barrie,Barrie,Innisfil,Row,0.0,4.0,6.0,0.0,10.0,2020,centre11,Zone100,Units_4101
Ont.,Barrie,Barrie,Innisfil,Apt & Other,0.0,4.0,7.0,0.0,11.0,2020,centre11,Zone100,Units_4102
Ont.,Belleville,City of Belleville,Belleville (Southwest),Row,0.0,10.0,11.0,3.0,24.0,2020,centre12,Zone101,Units_4103
Ont.,Belleville,City of Belleville,Belleville (Southwest),Apt & Other,80.0,992.0,1784.0,143.0,2999.0,2020,centre12,Zone101,Units_4104
Ont.,Belleville,City of Belleville,Downtown,Row,0.0,0.0,4.0,0.0,4.0,2020,centre12,Zone101,Units_4105
Ont.,Belleville,City of Belleville,Downtown,Apt & Other,14.0,57.0,126.0,12.0,209.0,2020,centre12,Zone101,Units_4106
Ont.,Belleville,City of Belleville,Belleville (Northwest),Row,0.0,2.0,41.0,66.0,109.0,2020,centre12,Zone101,Units_4107
Ont.,Belleville,City of Belleville,Belleville (Northwest),Apt & Other,4.0,184.0,471.0,22.0,681.0,2020,centre12,Zone101,Units_4108
Ont.,Belleville,City of Belleville,Belleville (East),Row,0.0,0.0,0.0,0.0,0.0,2020,centre12,Zone101,Units_4109
Ont.,Belleville,City of Belleville,Belleville (East),Apt & Other,8.0,74.0,224.0,16.0,322.0,2020,centre12,Zone101,Units_4110
Ont.,Belleville,City of Belleville,Belleville (Rural),Row,0.0,0.0,0.0,0.0,0.0,2020,centre12,Zone101,Units_4111
Ont.,Belleville,City of Belleville,Belleville (Rural),Apt & Other,0.0,0.0,0.0,0.0,0.0,2020,centre12,Zone101,Units_4112
Ont.,Belleville,City of Quinte West,Quinte West (East),Row,0.0,28.0,106.0,2.0,136.0,2020,centre12,Zone102,Units_4113
Ont.,Belleville,City of Quinte West,Quinte West (East),Apt & Other,0.0,9.0,12.0,0.0,21.0,2020,centre12,Zone102,Units_4114
Ont.,Belleville,City of Quinte West,Quinte West (West),Row,0.0,0.0,5.0,6.0,11.0,2020,centre12,Zone102,Units_4115
Ont.,Belleville,City of Quinte West,Quinte West (West),Apt & Other,14.0,418.0,1138.0,53.0,1623.0,2020,centre12,Zone102,Units_4116
Ont.,Brantford,Brantford,Brantford Core,Row,0.0,0.0,15.0,8.0,23.0,2020,centre13,Zone103,Units_4117
Ont.,Brantford,Brantford,Brantford Core,Apt & Other,20.0,203.0,215.0,90.0,528.0,2020,centre13,Zone103,Units_4118
Ont.,Brantford,Brantford,Brantford East,Row,0.0,0.0,50.0,43.0,93.0,2020,centre13,Zone103,Units_4119
Ont.,Brantford,Brantford,Brantford East,Apt & Other,16.0,253.0,540.0,89.0,898.0,2020,centre13,Zone103,Units_4120
Ont.,Brantford,Brantford,Terrace Hill,Row,0.0,0.0,29.0,9.0,38.0,2020,centre13,Zone103,Units_4121
Ont.,Brantford,Brantford,Terrace Hill,Apt & Other,8.0,225.0,562.0,74.0,869.0,2020,centre13,Zone103,Units_4122
Ont.,Brantford,Brantford,Brantford North,Row,0.0,0.0,134.0,348.0,482.0,2020,centre13,Zone103,Units_4123
Ont.,Brantford,Brantford,Brantford North,Apt & Other,23.0,634.0,742.0,68.0,1467.0,2020,centre13,Zone103,Units_4124
Ont.,Brantford,Brantford,Brantford West,Row,0.0,0.0,15.0,40.0,55.0,2020,centre13,Zone103,Units_4125
Ont.,Brantford,Brantford,Brantford West,Apt & Other,3.0,172.0,520.0,151.0,846.0,2020,centre13,Zone103,Units_4126
Ont.,Brantford,Brantford,Brant,Row,0.0,0.0,4.0,0.0,4.0,2020,centre13,Zone103,Units_4127
Ont.,Brantford,Brantford,Brant,Apt & Other,3.0,70.0,93.0,6.0,172.0,2020,centre13,Zone103,Units_4128
Ont.,Guelph,West,West,Row,0.0,0.0,58.0,142.0,200.0,2020,centre14,Zone20,Units_4129
Ont.,Guelph,West,West,Apt & Other,41.0,1213.0,2195.0,106.0,3555.0,2020,centre14,Zone20,Units_4130
Ont.,Guelph,South,Central,Row,0.0,0.0,0.0,0.0,0.0,2020,centre14,Zone19,Units_4131
Ont.,Guelph,South,Central,Apt & Other,87.0,609.0,818.0,61.0,1575.0,2020,centre14,Zone19,Units_4132
Ont.,Guelph,South,South,Row,0.0,0.0,121.0,424.0,545.0,2020,centre14,Zone19,Units_4133
Ont.,Guelph,South,South,Apt & Other,22.0,398.0,612.0,13.0,1045.0,2020,centre14,Zone19,Units_4134
Ont.,Guelph,East,East,Row,1.0,1.0,2.0,0.0,4.0,2020,centre14,Zone22,Units_4135
Ont.,Guelph,East,East,Apt & Other,45.0,378.0,866.0,102.0,1391.0,2020,centre14,Zone22,Units_4136
Ont.,Guelph,Guelph/Eramosa and Puslinch,Guelph/Eramosa and Puslinch,Row,0.0,0.0,0.0,0.0,0.0,2020,centre14,Zone104,Units_4137
Ont.,Guelph,Guelph/Eramosa and Puslinch,Guelph/Eramosa and Puslinch,Apt & Other,8.0,11.0,21.0,4.0,44.0,2020,centre14,Zone104,Units_4138
Ont.,Hamilton,Downtown Core,Downtown A,Row,0.0,0.0,0.0,0.0,0.0,2020,centre15,Zone105,Units_4139
Ont.,Hamilton,Downtown Core,Downtown A,Apt & Other,221.0,2130.0,1314.0,52.0,3717.0,2020,centre15,Zone105,Units_4140
Ont.,Hamilton,Downtown Core,Downtown B,Row,0.0,0.0,0.0,0.0,0.0,2020,centre15,Zone105,Units_4141
Ont.,Hamilton,Downtown Core,Downtown B,Apt & Other,379.0,2831.0,1619.0,103.0,4932.0,2020,centre15,Zone105,Units_4142
Ont.,Hamilton,Downtown Core,Downtown C,Row,0.0,0.0,0.0,0.0,0.0,2020,centre15,Zone105,Units_4143
Ont.,Hamilton,Downtown Core,Downtown C,Apt & Other,112.0,851.0,499.0,60.0,1522.0,2020,centre15,Zone105,Units_4144
Ont.,Hamilton,Central East,Central East A,Row,0.0,0.0,0.0,0.0,0.0,2020,centre15,Zone106,Units_4145
Ont.,Hamilton,Central East,Central East A,Apt & Other,49.0,669.0,705.0,104.0,1527.0,2020,centre15,Zone106,Units_4146
Ont.,Hamilton,Central East,Central East B,Row,0.0,0.0,4.0,0.0,4.0,2020,centre15,Zone106,Units_4147
Ont.,Hamilton,Central East,Central East B,Apt & Other,149.0,1084.0,948.0,68.0,2249.0,2020,centre15,Zone106,Units_4148
Ont.,Hamilton,East End,East End A,Row,0.0,0.0,10.0,209.0,219.0,2020,centre15,Zone107,Units_4149
Ont.,Hamilton,East End,East End A,Apt & Other,13.0,714.0,949.0,90.0,1766.0,2020,centre15,Zone107,Units_4150
Ont.,Hamilton,East End,East End B,Row,3.0,2.0,206.0,153.0,364.0,2020,centre15,Zone107,Units_4151
Ont.,Hamilton,East End,East End B,Apt & Other,47.0,912.0,1641.0,175.0,2775.0,2020,centre15,Zone107,Units_4152
Ont.,Hamilton,Central,Central C,Row,0.0,0.0,0.0,0.0,0.0,2020,centre15,Zone108,Units_4153
Ont.,Hamilton,Central,Central C,Apt & Other,53.0,298.0,179.0,22.0,552.0,2020,centre15,Zone108,Units_4154
Ont.,Hamilton,Central,Central A,Row,0.0,0.0,0.0,3.0,3.0,2020,centre15,Zone108,Units_4155
Ont.,Hamilton,Central,Central A,Apt & Other,38.0,326.0,551.0,173.0,1088.0,2020,centre15,Zone108,Units_4156
Ont.,Hamilton,Central,Central B,Row,0.0,6.0,2.0,0.0,8.0,2020,centre15,Zone108,Units_4157
Ont.,Hamilton,Central,Central B,Apt & Other,115.0,676.0,424.0,17.0,1232.0,2020,centre15,Zone108,Units_4158
Ont.,Hamilton,West End,West End A,Row,0.0,0.0,0.0,0.0,0.0,2020,centre15,Zone109,Units_4159
Ont.,Hamilton,West End,West End A,Apt & Other,89.0,617.0,423.0,143.0,1272.0,2020,centre15,Zone109,Units_4160
Ont.,Hamilton,West End,West End B,Row,0.0,0.0,0.0,0.0,0.0,2020,centre15,Zone109,Units_4161
Ont.,Hamilton,West End,West End B,Apt & Other,4.0,601.0,611.0,62.0,1278.0,2020,centre15,Zone109,Units_4162
Ont.,Hamilton,Mountain,Mountain D,Row,0.0,0.0,50.0,93.0,143.0,2020,centre15,Zone110,Units_4163
Ont.,Hamilton,Mountain,Mountain D,Apt & Other,212.0,2690.0,2691.0,202.0,5795.0,2020,centre15,Zone110,Units_4164
Ont.,Hamilton,Mountain,Mountain C,Row,0.0,0.0,0.0,144.0,144.0,2020,centre15,Zone110,Units_4165
Ont.,Hamilton,Mountain,Mountain C,Apt & Other,6.0,428.0,832.0,201.0,1467.0,2020,centre15,Zone110,Units_4166
Ont.,Hamilton,Mountain,Mountain A,Row,0.0,0.0,140.0,257.0,397.0,2020,centre15,Zone110,Units_4167
Ont.,Hamilton,Mountain,Mountain A,Apt & Other,0.0,3.0,134.0,0.0,137.0,2020,centre15,Zone110,Units_4168
Ont.,Hamilton,Mountain,Mountain B,Row,0.0,0.0,0.0,0.0,0.0,2020,centre15,Zone110,Units_4169
Ont.,Hamilton,Mountain,Mountain B,Apt & Other,0.0,0.0,0.0,0.0,0.0,2020,centre15,Zone110,Units_4170
Ont.,Hamilton,Grimsby and Stoney Creek,Stoney Creek,Row,0.0,0.0,32.0,0.0,32.0,2020,centre15,Zone111,Units_4171
Ont.,Hamilton,Grimsby and Stoney Creek,Stoney Creek,Apt & Other,24.0,564.0,863.0,162.0,1613.0,2020,centre15,Zone111,Units_4172
Ont.,Hamilton,Grimsby and Stoney Creek,Grimsby,Row,0.0,0.0,0.0,0.0,0.0,2020,centre15,Zone111,Units_4173
Ont.,Hamilton,Grimsby and Stoney Creek,Grimsby,Apt & Other,53.0,120.0,184.0,32.0,389.0,2020,centre15,Zone111,Units_4174
Ont.,Hamilton,Burlington,Aldershot,Row,0.0,0.0,96.0,86.0,182.0,2020,centre15,Zone112,Units_4175
Ont.,Hamilton,Burlington,Aldershot,Apt & Other,1.0,431.0,1275.0,208.0,1915.0,2020,centre15,Zone112,Units_4176
Ont.,Hamilton,Burlington,Burlington (Southwest),Row,0.0,3.0,47.0,355.0,405.0,2020,centre15,Zone112,Units_4177
Ont.,Hamilton,Burlington,Burlington (Southwest),Apt & Other,110.0,2110.0,3248.0,394.0,5862.0,2020,centre15,Zone112,Units_4178
Ont.,Hamilton,Burlington,Burlington (East),Row,0.0,0.0,46.0,29.0,75.0,2020,centre15,Zone112,Units_4179
Ont.,Hamilton,Burlington,Burlington (East),Apt & Other,0.0,198.0,406.0,58.0,662.0,2020,centre15,Zone112,Units_4180
Ont.,Hamilton,Burlington,Burlington (Northwest),Row,4.0,49.0,198.0,250.0,501.0,2020,centre15,Zone112,Units_4181
Ont.,Hamilton,Burlington,Burlington (Northwest),Apt & Other,5.0,168.0,344.0,49.0,566.0,2020,centre15,Zone112,Units_4182
Ont.,Hamilton,Burlington,Burlington (Rural),Row,0.0,0.0,0.0,0.0,0.0,2020,centre15,Zone112,Units_4183
Ont.,Hamilton,Burlington,Burlington (Rural),Apt & Other,0.0,0.0,0.0,0.0,0.0,2020,centre15,Zone112,Units_4184
Ont.,Hamilton,Ancast./Dundas/Flambor./Glanbrk.,Dundas,Row,0.0,0.0,17.0,13.0,30.0,2020,centre15,Zone113,Units_4185
Ont.,Hamilton,Ancast./Dundas/Flambor./Glanbrk.,Dundas,Apt & Other,32.0,560.0,778.0,82.0,1452.0,2020,centre15,Zone113,Units_4186
Ont.,Hamilton,Ancast./Dundas/Flambor./Glanbrk.,Flamborough,Row,0.0,2.0,2.0,18.0,22.0,2020,centre15,Zone113,Units_4187
Ont.,Hamilton,Ancast./Dundas/Flambor./Glanbrk.,Flamborough,Apt & Other,9.0,144.0,175.0,47.0,375.0,2020,centre15,Zone113,Units_4188
Ont.,Hamilton,Ancast./Dundas/Flambor./Glanbrk.,Ancaster,Row,0.0,0.0,0.0,0.0,0.0,2020,centre15,Zone113,Units_4189
Ont.,Hamilton,Ancast./Dundas/Flambor./Glanbrk.,Ancaster,Apt & Other,3.0,65.0,43.0,0.0,111.0,2020,centre15,Zone113,Units_4190
Ont.,Hamilton,Ancast./Dundas/Flambor./Glanbrk.,Glanbrook,Row,0.0,0.0,0.0,0.0,0.0,2020,centre15,Zone113,Units_4191
Ont.,Hamilton,Ancast./Dundas/Flambor./Glanbrk.,Glanbrook,Apt & Other,0.0,4.0,0.0,0.0,4.0,2020,centre15,Zone113,Units_4192
Ont.,Kingston,Downtown Kingston,Queens/Alwington,Row,0.0,16.0,2.0,15.0,33.0,2020,centre16,Zone114,Units_4193
Ont.,Kingston,Downtown Kingston,Queens/Alwington,Apt & Other,64.0,209.0,179.0,137.0,589.0,2020,centre16,Zone114,Units_4194
Ont.,Kingston,Downtown Kingston,Sydenham,Row,2.0,3.0,23.0,2.0,30.0,2020,centre16,Zone114,Units_4195
Ont.,Kingston,Downtown Kingston,Sydenham,Apt & Other,94.0,590.0,616.0,67.0,1367.0,2020,centre16,Zone114,Units_4196
Ont.,Kingston,Downtown Kingston,Williamsville,Row,0.0,0.0,6.0,0.0,6.0,2020,centre16,Zone114,Units_4197
Ont.,Kingston,Downtown Kingston,Williamsville,Apt & Other,29.0,208.0,370.0,144.0,751.0,2020,centre16,Zone114,Units_4198
Ont.,Kingston,Downtown Kingston,Inner Harbour,Row,0.0,0.0,18.0,13.0,31.0,2020,centre16,Zone114,Units_4199
Ont.,Kingston,Downtown Kingston,Inner Harbour,Apt & Other,164.0,512.0,656.0,43.0,1375.0,2020,centre16,Zone114,Units_4200
Ont.,Kingston,Southwestern Kingston,Portsmouth,Row,0.0,0.0,0.0,36.0,36.0,2020,centre16,Zone115,Units_4201
Ont.,Kingston,Southwestern Kingston,Portsmouth,Apt & Other,12.0,88.0,175.0,25.0,300.0,2020,centre16,Zone115,Units_4202
Ont.,Kingston,Southwestern Kingston,Sunnyside,Row,0.0,0.0,0.0,0.0,0.0,2020,centre16,Zone115,Units_4203
Ont.,Kingston,Southwestern Kingston,Sunnyside,Apt & Other,150.0,372.0,605.0,48.0,1175.0,2020,centre16,Zone115,Units_4204
Ont.,Kingston,Southwestern Kingston,Polson Park/Calvin Park,Row,0.0,0.0,0.0,0.0,0.0,2020,centre16,Zone115,Units_4205
Ont.,Kingston,Southwestern Kingston,Polson Park/Calvin Park,Apt & Other,99.0,647.0,1374.0,86.0,2206.0,2020,centre16,Zone115,Units_4206
Ont.,Kingston,Northern Kingston,Kingscourt,Row,0.0,0.0,0.0,0.0,0.0,2020,centre16,Zone116,Units_4207
Ont.,Kingston,Northern Kingston,Kingscourt,Apt & Other,5.0,62.0,155.0,24.0,246.0,2020,centre16,Zone116,Units_4208
Ont.,Kingston,Northern Kingston,Rideau Heights,Row,0.0,0.0,1.0,2.0,3.0,2020,centre16,Zone116,Units_4209
Ont.,Kingston,Northern Kingston,Rideau Heights,Apt & Other,10.0,222.0,738.0,23.0,993.0,2020,centre16,Zone116,Units_4210
Ont.,Kingston,Northern Kingston,Markers Acres/Sutherland Park,Row,0.0,0.0,0.0,0.0,0.0,2020,centre16,Zone116,Units_4211
Ont.,Kingston,Northern Kingston,Markers Acres/Sutherland Park,Apt & Other,0.0,55.0,177.0,0.0,232.0,2020,centre16,Zone116,Units_4212
