Units_ID,Province,Bachelor,1 Bedroom,2 Bedroom,3 Bedroom +,Total,Year,Centre_id,Zone_id,Neighbourhood_id,Dwelling_id
Units_4561,Ont.,0.0,0.0,0.0,0.0,0.0,2020,centre25,Zone165,Neighbourhood478,Dwelling1
Units_4562,Ont.,13.0,143.0,298.0,27.0,481.0,2020,centre25,Zone165,Neighbourhood478,Dwelling2
Units_4563,Ont.,0.0,0.0,0.0,34.0,34.0,2020,centre25,Zone165,Neighbourhood479,Dwelling1
Units_4564,Ont.,200.0,1623.0,1674.0,476.0,3973.0,2020,centre25,Zone165,Neighbourhood479,Dwelling2
Units_4565,Ont.,0.0,0.0,2.0,8.0,10.0,2020,centre25,Zone165,Neighbourhood480,Dwelling1
Units_4566,Ont.,17.0,516.0,1017.0,438.0,1988.0,2020,centre25,Zone165,Neighbourhood480,Dwelling2
Units_4567,Ont.,0.0,0.0,16.0,66.0,82.0,2020,centre25,Zone165,Neighbourhood481,Dwelling1
Units_4568,Ont.,11.0,148.0,299.0,80.0,538.0,2020,centre25,Zone165,Neighbourhood481,Dwelling2
Units_4569,Ont.,0.0,0.0,28.0,12.0,40.0,2020,centre25,Zone165,Neighbourhood482,Dwelling1
Units_4570,Ont.,1.0,119.0,244.0,103.0,467.0,2020,centre25,Zone165,Neighbourhood482,Dwelling2
Units_4571,Ont.,0.0,0.0,24.0,99.0,123.0,2020,centre25,Zone165,Neighbourhood483,Dwelling1
Units_4572,Ont.,39.0,813.0,1184.0,180.0,2216.0,2020,centre25,Zone165,Neighbourhood483,Dwelling2
Units_4573,Ont.,0.0,0.0,0.0,0.0,0.0,2020,centre25,Zone165,Neighbourhood484,Dwelling1
Units_4574,Ont.,2.0,249.0,604.0,117.0,972.0,2020,centre25,Zone165,Neighbourhood484,Dwelling2
Units_4575,Ont.,0.0,0.0,57.0,134.0,191.0,2020,centre25,Zone165,Neighbourhood485,Dwelling1
Units_4576,Ont.,4.0,621.0,1480.0,652.0,2757.0,2020,centre25,Zone165,Neighbourhood485,Dwelling2
Units_4577,Ont.,0.0,0.0,26.0,41.0,67.0,2020,centre25,Zone165,Neighbourhood486,Dwelling1
Units_4578,Ont.,11.0,716.0,1367.0,397.0,2491.0,2020,centre25,Zone165,Neighbourhood486,Dwelling2
Units_4579,Ont.,0.0,0.0,42.0,77.0,119.0,2020,centre25,Zone166,Neighbourhood487,Dwelling1
Units_4580,Ont.,1.0,98.0,302.0,130.0,531.0,2020,centre25,Zone166,Neighbourhood487,Dwelling2
Units_4581,Ont.,0.0,0.0,110.0,179.0,289.0,2020,centre25,Zone166,Neighbourhood488,Dwelling1
Units_4582,Ont.,21.0,313.0,402.0,185.0,921.0,2020,centre25,Zone166,Neighbourhood488,Dwelling2
Units_4583,Ont.,0.0,0.0,77.0,163.0,240.0,2020,centre25,Zone166,Neighbourhood489,Dwelling1
Units_4584,Ont.,6.0,151.0,216.0,0.0,373.0,2020,centre25,Zone166,Neighbourhood489,Dwelling2
Units_4585,Ont.,0.0,0.0,0.0,0.0,0.0,2020,centre25,Zone166,Neighbourhood490,Dwelling1
Units_4586,Ont.,19.0,376.0,2068.0,998.0,3461.0,2020,centre25,Zone166,Neighbourhood490,Dwelling2
Units_4587,Ont.,0.0,0.0,0.0,0.0,0.0,2020,centre25,Zone167,Neighbourhood491,Dwelling1
Units_4588,Ont.,485.0,2862.0,1501.0,199.0,5047.0,2020,centre25,Zone167,Neighbourhood491,Dwelling2
Units_4589,Ont.,0.0,0.0,0.0,0.0,0.0,2020,centre25,Zone167,Neighbourhood492,Dwelling1
Units_4590,Ont.,307.0,947.0,596.0,48.0,1898.0,2020,centre25,Zone167,Neighbourhood492,Dwelling2
Units_4591,Ont.,0.0,0.0,0.0,0.0,0.0,2020,centre25,Zone167,Neighbourhood493,Dwelling1
Units_4592,Ont.,35.0,281.0,277.0,8.0,601.0,2020,centre25,Zone167,Neighbourhood493,Dwelling2
Units_4593,Ont.,0.0,0.0,0.0,0.0,0.0,2020,centre25,Zone167,Neighbourhood494,Dwelling1
Units_4594,Ont.,40.0,180.0,156.0,18.0,394.0,2020,centre25,Zone167,Neighbourhood494,Dwelling2
Units_4595,Ont.,0.0,0.0,0.0,0.0,0.0,2020,centre25,Zone167,Neighbourhood495,Dwelling1
Units_4596,Ont.,17.0,241.0,147.0,30.0,435.0,2020,centre25,Zone167,Neighbourhood495,Dwelling2
Units_4597,Ont.,0.0,0.0,40.0,64.0,104.0,2020,centre25,Zone167,Neighbourhood496,Dwelling1
Units_4598,Ont.,61.0,693.0,813.0,86.0,1653.0,2020,centre25,Zone167,Neighbourhood496,Dwelling2
Units_4599,Ont.,0.0,0.0,0.0,0.0,0.0,2020,centre25,Zone167,Neighbourhood497,Dwelling1
Units_4600,Ont.,62.0,435.0,529.0,77.0,1103.0,2020,centre25,Zone167,Neighbourhood497,Dwelling2
Units_4601,Ont.,0.0,0.0,0.0,0.0,0.0,2020,centre25,Zone167,Neighbourhood498,Dwelling1
Units_4602,Ont.,241.0,1992.0,1423.0,200.0,3856.0,2020,centre25,Zone167,Neighbourhood498,Dwelling2
Units_4603,Ont.,0.0,0.0,0.0,0.0,0.0,2020,centre25,Zone167,Neighbourhood499,Dwelling1
Units_4604,Ont.,84.0,473.0,457.0,6.0,1020.0,2020,centre25,Zone167,Neighbourhood499,Dwelling2
Units_4605,Ont.,0.0,0.0,0.0,0.0,0.0,2020,centre25,Zone167,Neighbourhood500,Dwelling1
Units_4606,Ont.,97.0,762.0,856.0,189.0,1904.0,2020,centre25,Zone167,Neighbourhood500,Dwelling2
Units_4607,Ont.,0.0,0.0,0.0,0.0,0.0,2020,centre25,Zone168,Neighbourhood501,Dwelling1
Units_4608,Ont.,222.0,2194.0,879.0,19.0,3314.0,2020,centre25,Zone168,Neighbourhood501,Dwelling2
Units_4609,Ont.,0.0,0.0,0.0,0.0,0.0,2020,centre25,Zone168,Neighbourhood502,Dwelling1
Units_4610,Ont.,74.0,498.0,248.0,1.0,821.0,2020,centre25,Zone168,Neighbourhood502,Dwelling2
Units_4611,Ont.,0.0,0.0,0.0,0.0,0.0,2020,centre25,Zone168,Neighbourhood503,Dwelling1
Units_4612,Ont.,36.0,254.0,225.0,11.0,526.0,2020,centre25,Zone168,Neighbourhood503,Dwelling2
Units_4613,Ont.,0.0,0.0,0.0,108.0,108.0,2020,centre25,Zone168,Neighbourhood504,Dwelling1
Units_4614,Ont.,184.0,2153.0,828.0,272.0,3437.0,2020,centre25,Zone168,Neighbourhood504,Dwelling2
Units_4615,Ont.,0.0,0.0,0.0,0.0,0.0,2020,centre25,Zone168,Neighbourhood505,Dwelling1
Units_4616,Ont.,118.0,1343.0,1158.0,263.0,2882.0,2020,centre25,Zone168,Neighbourhood505,Dwelling2
Units_4617,Ont.,0.0,0.0,0.0,0.0,0.0,2020,centre25,Zone168,Neighbourhood506,Dwelling1
Units_4618,Ont.,58.0,469.0,186.0,0.0,713.0,2020,centre25,Zone168,Neighbourhood506,Dwelling2
Units_4619,Ont.,0.0,0.0,0.0,0.0,0.0,2020,centre25,Zone168,Neighbourhood507,Dwelling1
Units_4620,Ont.,58.0,2434.0,2640.0,508.0,5640.0,2020,centre25,Zone168,Neighbourhood507,Dwelling2
Units_4621,Ont.,2.0,1.0,3.0,1.0,7.0,2020,centre25,Zone168,Neighbourhood508,Dwelling1
Units_4622,Ont.,148.0,781.0,480.0,25.0,1434.0,2020,centre25,Zone168,Neighbourhood508,Dwelling2
Units_4623,Ont.,0.0,0.0,0.0,0.0,0.0,2020,centre25,Zone169,Neighbourhood509,Dwelling1
Units_4624,Ont.,73.0,899.0,692.0,20.0,1684.0,2020,centre25,Zone169,Neighbourhood509,Dwelling2
Units_4625,Ont.,0.0,0.0,0.0,0.0,0.0,2020,centre25,Zone169,Neighbourhood510,Dwelling1
Units_4626,Ont.,6.0,335.0,630.0,55.0,1026.0,2020,centre25,Zone169,Neighbourhood510,Dwelling2
Units_4627,Ont.,0.0,0.0,0.0,9.0,9.0,2020,centre25,Zone169,Neighbourhood511,Dwelling1
Units_4628,Ont.,63.0,687.0,1576.0,518.0,2844.0,2020,centre25,Zone169,Neighbourhood511,Dwelling2
Units_4629,Ont.,0.0,0.0,0.0,7.0,7.0,2020,centre25,Zone169,Neighbourhood512,Dwelling1
Units_4630,Ont.,15.0,382.0,402.0,61.0,860.0,2020,centre25,Zone169,Neighbourhood512,Dwelling2
Units_4631,Ont.,0.0,0.0,0.0,0.0,0.0,2020,centre25,Zone169,Neighbourhood340,Dwelling1
Units_4632,Ont.,97.0,1073.0,588.0,78.0,1836.0,2020,centre25,Zone169,Neighbourhood340,Dwelling2
Units_4633,Ont.,0.0,0.0,0.0,0.0,0.0,2020,centre25,Zone169,Neighbourhood513,Dwelling1
Units_4634,Ont.,176.0,797.0,727.0,72.0,1772.0,2020,centre25,Zone169,Neighbourhood513,Dwelling2
Units_4635,Ont.,0.0,0.0,13.0,8.0,21.0,2020,centre25,Zone169,Neighbourhood514,Dwelling1
Units_4636,Ont.,72.0,1029.0,1044.0,185.0,2330.0,2020,centre25,Zone169,Neighbourhood514,Dwelling2
Units_4637,Ont.,0.0,0.0,0.0,8.0,8.0,2020,centre25,Zone169,Neighbourhood515,Dwelling1
Units_4638,Ont.,79.0,1112.0,1142.0,134.0,2467.0,2020,centre25,Zone169,Neighbourhood515,Dwelling2
Units_4639,Ont.,0.0,0.0,24.0,33.0,57.0,2020,centre25,Zone169,Neighbourhood516,Dwelling1
Units_4640,Ont.,25.0,778.0,904.0,148.0,1855.0,2020,centre25,Zone169,Neighbourhood516,Dwelling2
Units_4641,Ont.,0.0,0.0,30.0,12.0,42.0,2020,centre25,Zone169,Neighbourhood517,Dwelling1
Units_4642,Ont.,19.0,191.0,685.0,319.0,1214.0,2020,centre25,Zone169,Neighbourhood517,Dwelling2
Units_4643,Ont.,0.0,0.0,0.0,0.0,0.0,2020,centre25,Zone170,Neighbourhood518,Dwelling1
Units_4644,Ont.,20.0,800.0,1604.0,210.0,2634.0,2020,centre25,Zone170,Neighbourhood518,Dwelling2
Units_4645,Ont.,0.0,0.0,22.0,80.0,102.0,2020,centre25,Zone170,Neighbourhood519,Dwelling1
Units_4646,Ont.,65.0,960.0,1402.0,398.0,2825.0,2020,centre25,Zone170,Neighbourhood519,Dwelling2
Units_4647,Ont.,0.0,0.0,18.0,195.0,213.0,2020,centre25,Zone170,Neighbourhood520,Dwelling1
Units_4648,Ont.,2.0,407.0,678.0,87.0,1174.0,2020,centre25,Zone170,Neighbourhood520,Dwelling2
Units_4649,Ont.,0.0,0.0,0.0,0.0,0.0,2020,centre25,Zone171,Neighbourhood521,Dwelling1
Units_4650,Ont.,29.0,597.0,1251.0,380.0,2257.0,2020,centre25,Zone171,Neighbourhood521,Dwelling2
Units_4651,Ont.,0.0,0.0,0.0,0.0,0.0,2020,centre25,Zone171,Neighbourhood522,Dwelling1
Units_4652,Ont.,4.0,235.0,292.0,97.0,628.0,2020,centre25,Zone171,Neighbourhood522,Dwelling2
Units_4653,Ont.,0.0,0.0,0.0,0.0,0.0,2020,centre25,Zone171,Neighbourhood523,Dwelling1
Units_4654,Ont.,13.0,256.0,495.0,209.0,973.0,2020,centre25,Zone171,Neighbourhood523,Dwelling2
Units_4655,Ont.,0.0,0.0,0.0,17.0,17.0,2020,centre25,Zone171,Neighbourhood524,Dwelling1
Units_4656,Ont.,36.0,950.0,1760.0,477.0,3223.0,2020,centre25,Zone171,Neighbourhood524,Dwelling2
Units_4657,Ont.,0.0,0.0,0.0,0.0,0.0,2020,centre25,Zone171,Neighbourhood525,Dwelling1
Units_4658,Ont.,26.0,736.0,1265.0,235.0,2262.0,2020,centre25,Zone171,Neighbourhood525,Dwelling2
Units_4659,Ont.,0.0,0.0,0.0,0.0,0.0,2020,centre25,Zone171,Neighbourhood526,Dwelling1
Units_4660,Ont.,0.0,190.0,486.0,104.0,780.0,2020,centre25,Zone171,Neighbourhood526,Dwelling2
Units_4661,Ont.,0.0,0.0,0.0,0.0,0.0,2020,centre25,Zone172,Neighbourhood527,Dwelling1
Units_4662,Ont.,15.0,1098.0,1390.0,287.0,2790.0,2020,centre25,Zone172,Neighbourhood527,Dwelling2
Units_4663,Ont.,0.0,0.0,0.0,0.0,0.0,2020,centre25,Zone172,Neighbourhood528,Dwelling1
Units_4664,Ont.,44.0,1606.0,1329.0,154.0,3133.0,2020,centre25,Zone172,Neighbourhood528,Dwelling2
Units_4665,Ont.,0.0,0.0,0.0,6.0,6.0,2020,centre25,Zone172,Neighbourhood529,Dwelling1
Units_4666,Ont.,89.0,1240.0,1503.0,293.0,3125.0,2020,centre25,Zone172,Neighbourhood529,Dwelling2
Units_4667,Ont.,0.0,0.0,138.0,689.0,827.0,2020,centre25,Zone172,Neighbourhood530,Dwelling1
Units_4668,Ont.,37.0,1776.0,3441.0,903.0,6157.0,2020,centre25,Zone172,Neighbourhood530,Dwelling2
Units_4669,Ont.,0.0,0.0,8.0,71.0,79.0,2020,centre25,Zone172,Neighbourhood531,Dwelling1
Units_4670,Ont.,48.0,603.0,838.0,383.0,1872.0,2020,centre25,Zone172,Neighbourhood531,Dwelling2
Units_4671,Ont.,0.0,17.0,163.0,93.0,273.0,2020,centre25,Zone173,Neighbourhood532,Dwelling1
Units_4672,Ont.,4.0,975.0,1069.0,534.0,2582.0,2020,centre25,Zone173,Neighbourhood532,Dwelling2
Units_4673,Ont.,0.0,0.0,107.0,200.0,307.0,2020,centre25,Zone173,Neighbourhood533,Dwelling1
Units_4674,Ont.,33.0,1270.0,2296.0,835.0,4434.0,2020,centre25,Zone173,Neighbourhood533,Dwelling2
Units_4675,Ont.,0.0,0.0,0.0,115.0,115.0,2020,centre25,Zone173,Neighbourhood534,Dwelling1
Units_4676,Ont.,9.0,296.0,704.0,154.0,1163.0,2020,centre25,Zone173,Neighbourhood534,Dwelling2
Units_4677,Ont.,0.0,0.0,0.0,0.0,0.0,2020,centre25,Zone173,Neighbourhood535,Dwelling1
Units_4678,Ont.,165.0,874.0,1026.0,146.0,2211.0,2020,centre25,Zone173,Neighbourhood535,Dwelling2
Units_4679,Ont.,0.0,0.0,0.0,0.0,0.0,2020,centre25,Zone173,Neighbourhood536,Dwelling1
Units_4680,Ont.,1.0,390.0,696.0,517.0,1604.0,2020,centre25,Zone173,Neighbourhood536,Dwelling2
Units_4681,Ont.,0.0,0.0,0.0,0.0,0.0,2020,centre25,Zone174,Neighbourhood537,Dwelling1
Units_4682,Ont.,104.0,955.0,724.0,78.0,1861.0,2020,centre25,Zone174,Neighbourhood537,Dwelling2
Units_4683,Ont.,0.0,0.0,0.0,6.0,6.0,2020,centre25,Zone174,Neighbourhood538,Dwelling1
Units_4684,Ont.,112.0,854.0,1190.0,315.0,2471.0,2020,centre25,Zone174,Neighbourhood538,Dwelling2
Units_4685,Ont.,0.0,0.0,0.0,0.0,0.0,2020,centre25,Zone174,Neighbourhood539,Dwelling1
Units_4686,Ont.,2.0,284.0,300.0,49.0,635.0,2020,centre25,Zone174,Neighbourhood539,Dwelling2
Units_4687,Ont.,0.0,0.0,0.0,0.0,0.0,2020,centre25,Zone174,Neighbourhood540,Dwelling1
Units_4688,Ont.,35.0,896.0,1027.0,249.0,2207.0,2020,centre25,Zone174,Neighbourhood540,Dwelling2
Units_4689,Ont.,0.0,0.0,0.0,0.0,0.0,2020,centre25,Zone174,Neighbourhood541,Dwelling1
Units_4690,Ont.,15.0,509.0,813.0,76.0,1413.0,2020,centre25,Zone174,Neighbourhood541,Dwelling2
Units_4691,Ont.,0.0,0.0,0.0,0.0,0.0,2020,centre25,Zone174,Neighbourhood542,Dwelling1
Units_4692,Ont.,15.0,283.0,486.0,89.0,873.0,2020,centre25,Zone174,Neighbourhood542,Dwelling2
Units_4693,Ont.,0.0,0.0,0.0,0.0,0.0,2020,centre25,Zone175,Neighbourhood543,Dwelling1
Units_4694,Ont.,23.0,565.0,714.0,119.0,1421.0,2020,centre25,Zone175,Neighbourhood543,Dwelling2
Units_4695,Ont.,0.0,0.0,0.0,0.0,0.0,2020,centre25,Zone175,Neighbourhood544,Dwelling1
Units_4696,Ont.,45.0,755.0,560.0,25.0,1385.0,2020,centre25,Zone175,Neighbourhood544,Dwelling2
Units_4697,Ont.,0.0,0.0,0.0,0.0,0.0,2020,centre25,Zone175,Neighbourhood545,Dwelling1
Units_4698,Ont.,8.0,480.0,776.0,308.0,1572.0,2020,centre25,Zone175,Neighbourhood545,Dwelling2
Units_4699,Ont.,0.0,0.0,0.0,0.0,0.0,2020,centre25,Zone175,Neighbourhood546,Dwelling1
Units_4700,Ont.,113.0,1391.0,2500.0,1074.0,5078.0,2020,centre25,Zone175,Neighbourhood546,Dwelling2
Units_4701,Ont.,0.0,0.0,32.0,49.0,81.0,2020,centre25,Zone175,Neighbourhood547,Dwelling1
Units_4702,Ont.,51.0,1297.0,1342.0,282.0,2972.0,2020,centre25,Zone175,Neighbourhood547,Dwelling2
Units_4703,Ont.,0.0,0.0,7.0,108.0,115.0,2020,centre25,Zone176,Neighbourhood548,Dwelling1
Units_4704,Ont.,376.0,4559.0,6034.0,1781.0,12750.0,2020,centre25,Zone176,Neighbourhood548,Dwelling2
Units_4705,Ont.,0.0,0.0,37.0,375.0,412.0,2020,centre25,Zone176,Neighbourhood549,Dwelling1
Units_4706,Ont.,27.0,1296.0,2933.0,683.0,4939.0,2020,centre25,Zone176,Neighbourhood549,Dwelling2
Units_4707,Ont.,0.0,0.0,0.0,19.0,19.0,2020,centre25,Zone177,Neighbourhood550,Dwelling1
Units_4708,Ont.,78.0,1146.0,1293.0,93.0,2610.0,2020,centre25,Zone177,Neighbourhood550,Dwelling2
Units_4709,Ont.,0.0,0.0,0.0,14.0,14.0,2020,centre25,Zone177,Neighbourhood551,Dwelling1
Units_4710,Ont.,140.0,2337.0,2797.0,355.0,5629.0,2020,centre25,Zone177,Neighbourhood551,Dwelling2
Units_4711,Ont.,0.0,7.0,112.0,137.0,256.0,2020,centre25,Zone177,Neighbourhood552,Dwelling1
Units_4712,Ont.,112.0,1550.0,1799.0,575.0,4036.0,2020,centre25,Zone177,Neighbourhood552,Dwelling2
Units_4713,Ont.,0.0,0.0,26.0,324.0,350.0,2020,centre25,Zone178,Neighbourhood553,Dwelling1
Units_4714,Ont.,49.0,510.0,733.0,144.0,1436.0,2020,centre25,Zone178,Neighbourhood553,Dwelling2
Units_4715,Ont.,0.0,0.0,3.0,81.0,84.0,2020,centre25,Zone178,Neighbourhood554,Dwelling1
Units_4716,Ont.,2.0,736.0,1130.0,291.0,2159.0,2020,centre25,Zone178,Neighbourhood554,Dwelling2
Units_4717,Ont.,0.0,32.0,108.0,1035.0,1175.0,2020,centre25,Zone179,Neighbourhood555,Dwelling1
Units_4718,Ont.,214.0,3798.0,5329.0,946.0,10287.0,2020,centre25,Zone179,Neighbourhood555,Dwelling2
Units_4719,Ont.,0.0,0.0,0.0,46.0,46.0,2020,centre25,Zone179,Neighbourhood556,Dwelling1
Units_4720,Ont.,55.0,127.0,777.0,253.0,1212.0,2020,centre25,Zone179,Neighbourhood556,Dwelling2
Units_4721,Ont.,0.0,1.0,110.0,313.0,424.0,2020,centre25,Zone180,Neighbourhood557,Dwelling1
Units_4722,Ont.,149.0,2211.0,2873.0,345.0,5578.0,2020,centre25,Zone180,Neighbourhood557,Dwelling2
Units_4723,Ont.,0.0,0.0,16.0,99.0,115.0,2020,centre25,Zone181,Neighbourhood558,Dwelling1
Units_4724,Ont.,60.0,1438.0,2570.0,710.0,4778.0,2020,centre25,Zone181,Neighbourhood558,Dwelling2
Units_4725,Ont.,0.0,0.0,0.0,32.0,32.0,2020,centre25,Zone182,Neighbourhood559,Dwelling1
Units_4726,Ont.,6.0,246.0,470.0,10.0,732.0,2020,centre25,Zone182,Neighbourhood559,Dwelling2
Units_4727,Ont.,0.0,0.0,51.0,206.0,257.0,2020,centre25,Zone182,Neighbourhood560,Dwelling1
Units_4728,Ont.,153.0,1211.0,2385.0,411.0,4160.0,2020,centre25,Zone182,Neighbourhood560,Dwelling2
Units_4729,Ont.,0.0,0.0,0.0,0.0,0.0,2020,centre25,Zone183,Neighbourhood561,Dwelling1
Units_4730,Ont.,29.0,73.0,100.0,22.0,224.0,2020,centre25,Zone183,Neighbourhood561,Dwelling2
Units_4731,Ont.,0.0,0.0,0.0,0.0,0.0,2020,centre25,Zone184,Neighbourhood562,Dwelling1
Units_4732,Ont.,81.0,711.0,1078.0,116.0,1986.0,2020,centre25,Zone184,Neighbourhood562,Dwelling2
Units_4733,Ont.,0.0,0.0,0.0,0.0,0.0,2020,centre25,Zone185,Neighbourhood563,Dwelling1
Units_4734,Ont.,0.0,78.0,130.0,0.0,208.0,2020,centre25,Zone185,Neighbourhood563,Dwelling2
Units_4735,Ont.,0.0,0.0,0.0,196.0,196.0,2020,centre25,Zone185,Neighbourhood564,Dwelling1
Units_4736,Ont.,10.0,216.0,302.0,80.0,608.0,2020,centre25,Zone185,Neighbourhood564,Dwelling2
Units_4737,Ont.,0.0,4.0,18.0,42.0,64.0,2020,centre25,Zone185,Neighbourhood565,Dwelling1
Units_4738,Ont.,38.0,537.0,417.0,24.0,1016.0,2020,centre25,Zone185,Neighbourhood565,Dwelling2
Units_4739,Ont.,0.0,0.0,15.0,30.0,45.0,2020,centre25,Zone185,Neighbourhood566,Dwelling1
Units_4740,Ont.,9.0,76.0,134.0,50.0,269.0,2020,centre25,Zone185,Neighbourhood566,Dwelling2
Units_4741,Ont.,0.0,0.0,0.0,42.0,42.0,2020,centre25,Zone186,Neighbourhood567,Dwelling1
Units_4742,Ont.,11.0,700.0,791.0,84.0,1586.0,2020,centre25,Zone186,Neighbourhood567,Dwelling2
Units_4743,Ont.,0.0,0.0,0.0,55.0,55.0,2020,centre25,Zone187,Neighbourhood568,Dwelling1
Units_4744,Ont.,3.0,140.0,1400.0,709.0,2252.0,2020,centre25,Zone187,Neighbourhood568,Dwelling2
Units_4745,Ont.,0.0,0.0,0.0,0.0,0.0,2020,centre25,Zone187,Neighbourhood569,Dwelling1
Units_4746,Ont.,8.0,78.0,123.0,8.0,217.0,2020,centre25,Zone187,Neighbourhood569,Dwelling2
Units_4747,Ont.,0.0,0.0,6.0,0.0,6.0,2020,centre25,Zone188,Neighbourhood570,Dwelling1
Units_4748,Ont.,31.0,553.0,822.0,69.0,1475.0,2020,centre25,Zone188,Neighbourhood570,Dwelling2
Units_4749,Ont.,0.0,0.0,56.0,68.0,124.0,2020,centre25,Zone189,Neighbourhood571,Dwelling1
Units_4750,Ont.,45.0,312.0,343.0,40.0,740.0,2020,centre25,Zone189,Neighbourhood571,Dwelling2
Units_4751,Ont.,0.0,0.0,0.0,11.0,11.0,2020,centre25,Zone190,Neighbourhood572,Dwelling1
Units_4752,Ont.,22.0,316.0,428.0,56.0,822.0,2020,centre25,Zone190,Neighbourhood572,Dwelling2
Units_4753,Ont.,0.0,15.0,11.0,7.0,33.0,2020,centre26,Zone191,Neighbourhood252,Dwelling1
Units_4754,Ont.,329.0,1579.0,1037.0,36.0,2981.0,2020,centre26,Zone191,Neighbourhood252,Dwelling2
Units_4755,Ont.,1.0,0.0,9.0,0.0,10.0,2020,centre26,Zone191,Neighbourhood573,Dwelling1
Units_4756,Ont.,44.0,508.0,411.0,23.0,986.0,2020,centre26,Zone191,Neighbourhood573,Dwelling2
Units_4757,Ont.,0.0,0.0,8.0,10.0,18.0,2020,centre26,Zone191,Neighbourhood574,Dwelling1
Units_4758,Ont.,154.0,877.0,249.0,28.0,1308.0,2020,centre26,Zone191,Neighbourhood574,Dwelling2
Units_4759,Ont.,0.0,0.0,0.0,0.0,0.0,2020,centre26,Zone192,Neighbourhood575,Dwelling1
Units_4760,Ont.,57.0,438.0,372.0,25.0,892.0,2020,centre26,Zone192,Neighbourhood575,Dwelling2
Units_4761,Ont.,0.0,0.0,0.0,0.0,0.0,2020,centre26,Zone192,Neighbourhood576,Dwelling1
Units_4762,Ont.,45.0,522.0,544.0,60.0,1171.0,2020,centre26,Zone192,Neighbourhood576,Dwelling2
Units_4763,Ont.,0.0,0.0,28.0,65.0,93.0,2020,centre26,Zone193,Neighbourhood577,Dwelling1
Units_4764,Ont.,310.0,1139.0,665.0,25.0,2139.0,2020,centre26,Zone193,Neighbourhood577,Dwelling2
Units_4765,Ont.,0.0,0.0,0.0,0.0,0.0,2020,centre26,Zone193,Neighbourhood578,Dwelling1
Units_4766,Ont.,0.0,136.0,215.0,0.0,351.0,2020,centre26,Zone193,Neighbourhood578,Dwelling2
Units_4767,Ont.,0.0,0.0,87.0,256.0,343.0,2020,centre26,Zone193,Neighbourhood579,Dwelling1
Units_4768,Ont.,37.0,410.0,593.0,50.0,1090.0,2020,centre26,Zone193,Neighbourhood579,Dwelling2
Units_4769,Ont.,0.0,0.0,0.0,7.0,7.0,2020,centre26,Zone193,Neighbourhood580,Dwelling1
Units_4770,Ont.,0.0,38.0,56.0,2.0,96.0,2020,centre26,Zone193,Neighbourhood580,Dwelling2
Units_4771,Ont.,0.0,17.0,31.0,0.0,48.0,2020,centre26,Zone193,Neighbourhood581,Dwelling1
Units_4772,Ont.,3.0,8.0,5.0,0.0,16.0,2020,centre26,Zone193,Neighbourhood581,Dwelling2
Units_4773,Ont.,0.0,1.0,11.0,5.0,17.0,2020,centre26,Zone20,Neighbourhood582,Dwelling1
Units_4774,Ont.,129.0,752.0,481.0,38.0,1400.0,2020,centre26,Zone20,Neighbourhood582,Dwelling2
Units_4775,Ont.,2.0,14.0,8.0,7.0,31.0,2020,centre26,Zone20,Neighbourhood583,Dwelling1
Units_4776,Ont.,73.0,1031.0,710.0,25.0,1839.0,2020,centre26,Zone20,Neighbourhood583,Dwelling2
Units_4777,Ont.,0.0,0.0,20.0,0.0,20.0,2020,centre26,Zone20,Neighbourhood584,Dwelling1
Units_4778,Ont.,7.0,45.0,195.0,0.0,247.0,2020,centre26,Zone20,Neighbourhood584,Dwelling2
Units_4779,Ont.,0.0,0.0,0.0,0.0,0.0,2020,centre26,Zone194,Neighbourhood585,Dwelling1
Units_4780,Ont.,5.0,165.0,114.0,10.0,294.0,2020,centre26,Zone194,Neighbourhood585,Dwelling2
Units_4781,Ont.,0.0,2.0,32.0,1.0,35.0,2020,centre26,Zone3,Neighbourhood3,Dwelling1
Units_4782,Ont.,5.0,199.0,375.0,23.0,602.0,2020,centre26,Zone3,Neighbourhood3,Dwelling2
Units_4783,Man.,0.0,0.0,4.0,4.0,8.0,2020,centre27,Zone195,Neighbourhood586,Dwelling1
Units_4784,Man.,27.0,223.0,143.0,2.0,395.0,2020,centre27,Zone195,Neighbourhood586,Dwelling2
Units_4785,Man.,0.0,3.0,13.0,6.0,22.0,2020,centre27,Zone195,Neighbourhood587,Dwelling1
Units_4786,Man.,130.0,1540.0,1112.0,81.0,2863.0,2020,centre27,Zone195,Neighbourhood587,Dwelling2
Units_4787,Man.,0.0,0.0,0.0,0.0,0.0,2020,centre27,Zone195,Neighbourhood588,Dwelling1
Units_4788,Man.,235.0,2285.0,1803.0,99.0,4422.0,2020,centre27,Zone195,Neighbourhood588,Dwelling2
Units_4789,Man.,0.0,12.0,0.0,0.0,12.0,2020,centre27,Zone196,Neighbourhood252,Dwelling1
Units_4790,Man.,1287.0,3826.0,1768.0,26.0,6907.0,2020,centre27,Zone196,Neighbourhood252,Dwelling2
Units_4791,Man.,0.0,2.0,7.0,1.0,10.0,2020,centre27,Zone196,Neighbourhood589,Dwelling1
Units_4792,Man.,180.0,490.0,168.0,7.0,845.0,2020,centre27,Zone196,Neighbourhood589,Dwelling2
Units_4793,Man.,0.0,2.0,15.0,17.0,34.0,2020,centre27,Zone196,Neighbourhood590,Dwelling1
