ID,Province,Centres,Zones,Neighbourhood,Year,Centre_id,Zone_id,AR Bachelor,AR 1 Bedroom,AR 2 Bedroom,AR 3 Bedroom +,AR Total,VR Bachelor,VR 1 Bedroom,VR 2 Bedroom,VR 3 Bedroom +,VR Total,Units Bachelor,Units 1 Bedroom,Units 2 Bedroom,Units 3 Bedroom +,Units Total
ID_4474,Ont.,Thunder Bay,North Ward,Current River/Hudson Heights/Shuniah,2020,centre24,Zone158,0.0,938.0,1050.0,0.0,1020.0,0.0,2.7,2.3,0.0,2.6,12.0,218.0,532.0,20.0,782.0
ID_4475,Ont.,Thunder Bay,North Ward,Rural North Ward,2020,centre24,Zone158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,162.0,162.0
ID_4476,Ont.,Thunder Bay,North Ward,Rural North Ward,2020,centre24,Zone158,0.0,0.0,1307.0,1320.0,1304.0,0.0,0.0,0.0,0.0,0.0,4.0,34.0,85.0,28.0,151.0
ID_4477,Ont.,Thunder Bay,South Ward,East End,2020,centre24,Zone159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0
ID_4478,Ont.,Thunder Bay,South Ward,East End,2020,centre24,Zone159,709.0,795.0,973.0,0.0,882.0,0.0,0.0,5.9,0.0,7.3,134.0,467.0,615.0,15.0,1231.0
ID_4479,Ont.,Thunder Bay,South Ward,Confederation College,2020,centre24,Zone159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ID_4480,Ont.,Thunder Bay,South Ward,Confederation College,2020,centre24,Zone159,841.0,949.0,1153.0,0.0,1054.0,9.4,1.1,10.0,0.0,6.7,20.0,91.0,132.0,3.0,246.0
ID_4481,Ont.,Thunder Bay,South Ward,Westfort/Green Acres/Hyde Park,2020,centre24,Zone159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,155.0,169.0
ID_4482,Ont.,Thunder Bay,South Ward,Westfort/Green Acres/Hyde Park,2020,centre24,Zone159,788.0,838.0,1025.0,1209.0,947.0,0.0,3.3,4.5,0.0,3.8,57.0,422.0,552.0,31.0,1062.0
ID_4483,Ont.,Thunder Bay,South Ward,Rural South Ward,2020,centre24,Zone159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,13.0,0.0,15.0
ID_4484,Ont.,Thunder Bay,South Ward,Rural South Ward,2020,centre24,Zone159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,10.0
ID_4485,Ont.,Toronto,Toronto (Central),Waterfront Communities -The Island,2020,centre25,Zone160,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ID_4486,Ont.,Toronto,Toronto (Central),Waterfront Communities -The Island,2020,centre25,Zone160,0.0,1975.0,2826.0,0.0,2334.0,0.0,7.8,1.9,0.0,5.2,57.0,707.0,533.0,28.0,1325.0
ID_4487,Ont.,Toronto,Toronto (Central),Moss Park/Regent Park,2020,centre25,Zone160,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,8.0,12.0
ID_4488,Ont.,Toronto,Toronto (Central),Moss Park/Regent Park,2020,centre25,Zone160,1112.0,1424.0,1657.0,0.0,1430.0,6.9,7.4,3.8,0.0,7.2,639.0,1157.0,434.0,19.0,2249.0
ID_4489,Ont.,Toronto,Toronto (Central),Cabbagetown-S. St. James Town,2020,centre25,Zone160,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ID_4490,Ont.,Toronto,Toronto (Central),Cabbagetown-S. St. James Town,2020,centre25,Zone160,1040.0,1476.0,2054.0,0.0,1541.0,0.0,0.0,0.0,0.0,0.0,322.0,910.0,256.0,4.0,1492.0
ID_4491,Ont.,Toronto,Toronto (Central),North St. James Town,2020,centre25,Zone160,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,10.0,8.0,0.0,21.0
ID_4492,Ont.,Toronto,Toronto (Central),North St. James Town,2020,centre25,Zone160,1281.0,1515.0,0.0,0.0,0.0,5.7,0.0,0.0,0.0,0.0,1086.0,3984.0,2103.0,313.0,7486.0
ID_4493,Ont.,Toronto,Toronto (Central),Church-Yonge Corridor,2020,centre25,Zone160,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ID_4494,Ont.,Toronto,Toronto (Central),Church-Yonge Corridor,2020,centre25,Zone160,1409.0,1692.0,2129.0,0.0,1691.0,6.8,7.0,0.0,0.0,7.1,2005.0,3739.0,1280.0,55.0,7079.0
ID_4495,Ont.,Toronto,Toronto (Central),Bay Street Corridor,2020,centre25,Zone160,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ID_4496,Ont.,Toronto,Toronto (Central),Bay Street Corridor,2020,centre25,Zone160,1711.0,2196.0,3288.0,0.0,2483.0,11.7,10.2,10.8,0.0,10.8,878.0,1643.0,1327.0,82.0,3930.0
ID_4497,Ont.,Toronto,Toronto (Central),Kensington-Chinatown,2020,centre25,Zone160,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ID_4498,Ont.,Toronto,Toronto (Central),Kensington-Chinatown,2020,centre25,Zone160,0.0,1513.0,0.0,0.0,1527.0,0.0,0.0,0.0,0.0,0.0,263.0,397.0,288.0,42.0,990.0
ID_4499,Ont.,Toronto,Toronto (Central),University/Annex,2020,centre25,Zone160,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ID_4500,Ont.,Toronto,Toronto (Central),University/Annex,2020,centre25,Zone160,1344.0,1605.0,2207.0,2952.0,1696.0,2.9,5.2,3.7,0.0,4.8,1496.0,2913.0,1282.0,179.0,5870.0
ID_4501,Ont.,Toronto,Toronto (Central),Rosedale,2020,centre25,Zone160,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ID_4502,Ont.,Toronto,Toronto (Central),Rosedale,2020,centre25,Zone160,0.0,1532.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,143.0,391.0,419.0,52.0,1005.0
ID_4503,Ont.,Toronto,Toronto (East),Riverdale,2020,centre25,Zone161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,8.0
ID_4504,Ont.,Toronto,Toronto (East),Riverdale,2020,centre25,Zone161,0.0,1380.0,1780.0,0.0,1363.0,0.0,0.0,0.0,0.0,5.3,200.0,671.0,389.0,35.0,1295.0
ID_4505,Ont.,Toronto,Toronto (East),The Beaches,2020,centre25,Zone161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,21.0,28.0
ID_4506,Ont.,Toronto,Toronto (East),The Beaches,2020,centre25,Zone161,974.0,1232.0,1732.0,0.0,1372.0,0.0,3.8,1.0,0.0,2.9,219.0,816.0,495.0,42.0,1572.0
ID_4507,Ont.,Toronto,Toronto (East),East End-Danforth,2020,centre25,Zone161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ID_4508,Ont.,Toronto,Toronto (East),East End-Danforth,2020,centre25,Zone161,1135.0,1378.0,1527.0,0.0,1407.0,0.0,7.1,2.4,0.0,5.3,329.0,780.0,537.0,57.0,1703.0
ID_4509,Ont.,Toronto,Toronto (East),Woodbine Corridor/Greenwood-Coxwell,2020,centre25,Zone161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ID_4510,Ont.,Toronto,Toronto (East),Woodbine Corridor/Greenwood-Coxwell,2020,centre25,Zone161,741.0,1098.0,1373.0,0.0,1083.0,4.5,0.0,0.0,0.0,0.0,194.0,536.0,165.0,28.0,923.0
ID_4511,Ont.,Toronto,Toronto (East),Playter Estates-Danforth,2020,centre25,Zone161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ID_4512,Ont.,Toronto,Toronto (East),Playter Estates-Danforth,2020,centre25,Zone161,1159.0,1380.0,1676.0,0.0,1414.0,3.2,2.4,1.5,0.0,2.4,232.0,717.0,270.0,22.0,1241.0
ID_4513,Ont.,Toronto,Toronto (North),Moore Park,2020,centre25,Zone162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ID_4514,Ont.,Toronto,Toronto (North),Moore Park,2020,centre25,Zone162,1416.0,1724.0,2472.0,3233.0,1911.0,3.0,4.4,3.9,0.0,4.2,262.0,1313.0,599.0,98.0,2272.0
ID_4515,Ont.,Toronto,Toronto (North),Yonge-St. Clair,2020,centre25,Zone162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ID_4516,Ont.,Toronto,Toronto (North),Yonge-St. Clair,2020,centre25,Zone162,1315.0,0.0,1888.0,3093.0,1911.0,0.0,5.4,2.7,0.0,4.0,622.0,2061.0,1188.0,110.0,3981.0
ID_4517,Ont.,Toronto,Toronto (North),Casa Loma,2020,centre25,Zone162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ID_4518,Ont.,Toronto,Toronto (North),Casa Loma,2020,centre25,Zone162,1330.0,1609.0,2301.0,3837.0,2005.0,1.0,5.4,0.0,0.0,5.4,247.0,928.0,598.0,179.0,1952.0
ID_4519,Ont.,Toronto,Toronto (North),Forest Hill South,2020,centre25,Zone162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0
ID_4520,Ont.,Toronto,Toronto (North),Forest Hill South,2020,centre25,Zone162,1150.0,1463.0,1880.0,0.0,1598.0,0.0,0.0,2.3,0.0,5.6,93.0,651.0,380.0,72.0,1196.0
ID_4521,Ont.,Toronto,Toronto (North),Yonge-Eglinton,2020,centre25,Zone162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ID_4522,Ont.,Toronto,Toronto (North),Yonge-Eglinton,2020,centre25,Zone162,1304.0,1550.0,1900.0,0.0,1585.0,5.0,3.8,1.6,0.0,3.5,449.0,1493.0,618.0,83.0,2643.0
ID_4523,Ont.,Toronto,Toronto (North),Mount Pleasant West,2020,centre25,Zone162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,34.0,44.0
ID_4524,Ont.,Toronto,Toronto (North),Mount Pleasant West,2020,centre25,Zone162,1346.0,1626.0,2080.0,2325.0,1691.0,4.5,4.2,4.3,0.0,4.3,2476.0,5837.0,2933.0,67.0,11313.0
ID_4525,Ont.,Toronto,Toronto (North),Mount Pleasant East,2020,centre25,Zone162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ID_4526,Ont.,Toronto,Toronto (North),Mount Pleasant East,2020,centre25,Zone162,1225.0,1498.0,2015.0,2296.0,1621.0,0.0,3.1,4.4,0.0,4.0,287.0,1453.0,637.0,74.0,2451.0
ID_4527,Ont.,Toronto,Toronto (North),Lawrence Park South,2020,centre25,Zone162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ID_4528,Ont.,Toronto,Toronto (North),Lawrence Park South,2020,centre25,Zone162,1185.0,1456.0,2092.0,0.0,1587.0,2.9,4.4,0.0,0.0,0.0,136.0,683.0,403.0,14.0,1236.0
ID_4529,Ont.,Toronto,Toronto (North),Lawrence Park North,2020,centre25,Zone162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ID_4530,Ont.,Toronto,Toronto (North),Lawrence Park North,2020,centre25,Zone162,1293.0,1468.0,1830.0,0.0,1562.0,0.0,5.0,0.0,0.0,4.1,79.0,408.0,203.0,8.0,698.0
ID_4531,Ont.,Toronto,Toronto (North),Forest Hill North,2020,centre25,Zone162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ID_4532,Ont.,Toronto,Toronto (North),Forest Hill North,2020,centre25,Zone162,1199.0,1468.0,1714.0,2169.0,1613.0,0.0,2.9,3.4,1.9,3.3,248.0,1392.0,1243.0,336.0,3219.0
ID_4533,Ont.,Toronto,Toronto (West),South Parkdale/King West,2020,centre25,Zone163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,18.0
ID_4534,Ont.,Toronto,Toronto (West),South Parkdale/King West,2020,centre25,Zone163,1038.0,1343.0,1639.0,0.0,1343.0,4.6,5.3,0.0,0.0,5.5,2199.0,3954.0,1668.0,217.0,8038.0
ID_4535,Ont.,Toronto,Toronto (West),Little Italy/Trinity-Bellwoods,2020,centre25,Zone163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ID_4536,Ont.,Toronto,Toronto (West),Little Italy/Trinity-Bellwoods,2020,centre25,Zone163,808.0,0.0,0.0,0.0,1386.0,0.0,0.0,0.0,0.0,0.0,258.0,454.0,474.0,109.0,1295.0
ID_4537,Ont.,Toronto,Toronto (West),Dufferin Grove/Little Portugal,2020,centre25,Zone163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ID_4538,Ont.,Toronto,Toronto (West),Dufferin Grove/Little Portugal,2020,centre25,Zone163,0.0,1326.0,1738.0,0.0,1380.0,0.0,0.0,0.0,0.0,0.0,323.0,1322.0,749.0,102.0,2496.0
ID_4539,Ont.,Toronto,Toronto (West),Roncesvalles,2020,centre25,Zone163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ID_4540,Ont.,Toronto,Toronto (West),Roncesvalles,2020,centre25,Zone163,1036.0,1255.0,0.0,0.0,1241.0,0.0,0.0,0.0,0.0,0.0,303.0,849.0,327.0,43.0,1522.0
ID_4541,Ont.,Toronto,Toronto (West),High Park-Swansea,2020,centre25,Zone163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ID_4542,Ont.,Toronto,Toronto (West),High Park-Swansea,2020,centre25,Zone163,0.0,1315.0,0.0,0.0,1212.0,0.0,4.9,0.0,0.0,3.6,204.0,1135.0,534.0,45.0,1918.0
ID_4543,Ont.,Toronto,Toronto (West),High Park North/Junction,2020,centre25,Zone163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,20.0,35.0
ID_4544,Ont.,Toronto,Toronto (West),High Park North/Junction,2020,centre25,Zone163,1191.0,1531.0,1996.0,2688.0,1606.0,5.6,6.1,5.2,0.0,6.8,988.0,3264.0,1366.0,232.0,5850.0
ID_4545,Ont.,Toronto,Toronto (West),Dovercourt/Davenport/Junction,2020,centre25,Zone163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,22.0,28.0
ID_4546,Ont.,Toronto,Toronto (West),Dovercourt/Davenport/Junction,2020,centre25,Zone163,0.0,1106.0,1523.0,0.0,1350.0,0.0,0.0,0.0,0.0,0.0,140.0,656.0,588.0,47.0,1431.0
ID_4547,Ont.,Toronto,Toronto (West),Wychwood,2020,centre25,Zone163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,24.0,54.0
ID_4548,Ont.,Toronto,Toronto (West),Wychwood,2020,centre25,Zone163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102.0,400.0,150.0,10.0,662.0
ID_4549,Ont.,Toronto,Etobicoke (South),Mimico,2020,centre25,Zone164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ID_4550,Ont.,Toronto,Etobicoke (South),Mimico,2020,centre25,Zone164,1104.0,1344.0,1570.0,0.0,1376.0,1.9,2.0,0.0,0.0,3.6,532.0,1725.0,1419.0,83.0,3759.0
ID_4551,Ont.,Toronto,Etobicoke (South),New Toronto,2020,centre25,Zone164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ID_4552,Ont.,Toronto,Etobicoke (South),New Toronto,2020,centre25,Zone164,938.0,1212.0,1398.0,0.0,1274.0,0.0,0.0,0.0,0.0,0.0,98.0,656.0,494.0,28.0,1276.0
ID_4553,Ont.,Toronto,Etobicoke (South),Long Branch,2020,centre25,Zone164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ID_4554,Ont.,Toronto,Etobicoke (South),Long Branch,2020,centre25,Zone164,1068.0,1143.0,1212.0,0.0,1171.0,0.0,0.0,4.4,0.0,5.5,127.0,776.0,678.0,36.0,1617.0
ID_4555,Ont.,Toronto,Etobicoke (South),Alderwood,2020,centre25,Zone164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ID_4556,Ont.,Toronto,Etobicoke (South),Alderwood,2020,centre25,Zone164,0.0,1238.0,1451.0,0.0,1409.0,0.0,0.0,0.0,0.0,0.0,21.0,87.0,284.0,21.0,413.0
ID_4557,Ont.,Toronto,Etobicoke (South),Islington/City Centre South,2020,centre25,Zone164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ID_4558,Ont.,Toronto,Etobicoke (South),Islington/City Centre South,2020,centre25,Zone164,1179.0,0.0,1530.0,0.0,1465.0,0.0,0.0,0.0,0.0,0.3,49.0,141.0,330.0,114.0,634.0
ID_4559,Ont.,Toronto,Etobicoke (South),Stonegate-Queensway,2020,centre25,Zone164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ID_4560,Ont.,Toronto,Etobicoke (South),Stonegate-Queensway,2020,centre25,Zone164,912.0,1258.0,1517.0,0.0,1421.0,0.0,5.1,1.8,0.0,2.9,104.0,1305.0,1462.0,90.0,2961.0
ID_4561,Ont.,Toronto,Etobicoke (Central),Kingsway South,2020,centre25,Zone165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ID_4562,Ont.,Toronto,Etobicoke (Central),Kingsway South,2020,centre25,Zone165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,143.0,298.0,27.0,481.0
ID_4563,Ont.,Toronto,Etobicoke (Central),Islington/City Centre North,2020,centre25,Zone165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,34.0
ID_4564,Ont.,Toronto,Etobicoke (Central),Islington/City Centre North,2020,centre25,Zone165,1424.0,1525.0,1732.0,1950.0,1657.0,7.8,4.7,2.3,1.2,3.5,200.0,1623.0,1674.0,476.0,3973.0
ID_4565,Ont.,Toronto,Etobicoke (Central),Etobicoke West Mall,2020,centre25,Zone165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,10.0
ID_4566,Ont.,Toronto,Etobicoke (Central),Etobicoke West Mall,2020,centre25,Zone165,0.0,1431.0,1681.0,1928.0,1669.0,0.0,1.2,2.6,1.3,2.1,17.0,516.0,1017.0,438.0,1988.0
ID_4567,Ont.,Toronto,Etobicoke (Central),Eringate-Centennial-West Deane,2020,centre25,Zone165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,66.0,82.0
ID_4568,Ont.,Toronto,Etobicoke (Central),Eringate-Centennial-West Deane,2020,centre25,Zone165,0.0,0.0,1534.0,0.0,1513.0,0.0,0.0,0.3,0.0,0.4,11.0,148.0,299.0,80.0,538.0
ID_4569,Ont.,Toronto,Etobicoke (Central),Princess-Rosethorn,2020,centre25,Zone165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,12.0,40.0
ID_4570,Ont.,Toronto,Etobicoke (Central),Princess-Rosethorn,2020,centre25,Zone165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,119.0,244.0,103.0,467.0
ID_4571,Ont.,Toronto,Etobicoke (Central),Edenbridge-Humber Valley,2020,centre25,Zone165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,99.0,123.0
ID_4572,Ont.,Toronto,Etobicoke (Central),Edenbridge-Humber Valley,2020,centre25,Zone165,0.0,1519.0,1833.0,2271.0,1755.0,0.0,2.3,1.1,0.0,1.4,39.0,813.0,1184.0,180.0,2216.0
ID_4573,Ont.,Toronto,Etobicoke (Central),Humber Heights-Westmount,2020,centre25,Zone165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ID_4574,Ont.,Toronto,Etobicoke (Central),Humber Heights-Westmount,2020,centre25,Zone165,0.0,1513.0,1701.0,1793.0,1657.0,0.0,0.0,0.6,0.0,0.4,2.0,249.0,604.0,117.0,972.0
ID_4575,Ont.,Toronto,Etobicoke (Central),Willowridge-Martingrove-Richview,2020,centre25,Zone165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,134.0,191.0
ID_4576,Ont.,Toronto,Etobicoke (Central),Willowridge-Martingrove-Richview,2020,centre25,Zone165,0.0,1629.0,2000.0,2069.0,1961.0,0.0,5.9,3.7,0.7,3.3,4.0,621.0,1480.0,652.0,2757.0
ID_4577,Ont.,Toronto,Etobicoke (Central),Kingsview Village-The Westway,2020,centre25,Zone165,0.0,0.0,1585.0,1867.0,1743.0,0.0,0.0,0.0,2.4,1.5,0.0,0.0,26.0,41.0,67.0
ID_4578,Ont.,Toronto,Etobicoke (Central),Kingsview Village-The Westway,2020,centre25,Zone165,0.0,1298.0,1490.0,1716.0,1466.0,0.0,4.9,3.9,0.3,3.6,11.0,716.0,1367.0,397.0,2491.0
ID_4579,Ont.,Toronto,Etobicoke (North),Elms-Old Rexdale,2020,centre25,Zone166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,77.0,119.0
ID_4580,Ont.,Toronto,Etobicoke (North),Elms-Old Rexdale,2020,centre25,Zone166,0.0,1460.0,1851.0,0.0,1885.0,0.0,0.0,0.3,0.0,0.2,1.0,98.0,302.0,130.0,531.0
ID_4581,Ont.,Toronto,Etobicoke (North),Rexdale-Kipling,2020,centre25,Zone166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.0,179.0,289.0
ID_4582,Ont.,Toronto,Etobicoke (North),Rexdale-Kipling,2020,centre25,Zone166,1071.0,1021.0,1117.0,1119.0,1081.0,0.0,0.4,2.0,0.6,1.0,21.0,313.0,402.0,185.0,921.0
ID_4583,Ont.,Toronto,Etobicoke (North),West Humber-Clairville,2020,centre25,Zone166,0.0,0.0,1747.0,1956.0,1889.0,0.0,0.0,1.3,0.0,0.4,0.0,0.0,77.0,163.0,240.0
ID_4584,Ont.,Toronto,Etobicoke (North),West Humber-Clairville,2020,centre25,Zone166,907.0,1114.0,1226.0,0.0,1175.0,0.0,4.4,0.7,0.0,2.2,6.0,151.0,216.0,0.0,373.0
ID_4585,Ont.,Toronto,Etobicoke (North),Mt Olive-Jamestown etc.,2020,centre25,Zone166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ID_4586,Ont.,Toronto,Etobicoke (North),Mt Olive-Jamestown etc.,2020,centre25,Zone166,0.0,1463.0,1563.0,1725.0,1597.0,0.0,3.7,1.7,1.5,1.8,19.0,376.0,2068.0,998.0,3461.0
ID_4587,Ont.,Toronto,York,Humewood-Cedarvale,2020,centre25,Zone167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ID_4588,Ont.,Toronto,York,Humewood-Cedarvale,2020,centre25,Zone167,1097.0,1530.0,2319.0,0.0,1822.0,0.0,3.7,4.8,1.7,4.4,485.0,2862.0,1501.0,199.0,5047.0
ID_4589,Ont.,Toronto,York,Oakwood-Vaughan,2020,centre25,Zone167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ID_4590,Ont.,Toronto,York,Oakwood-Vaughan,2020,centre25,Zone167,1072.0,1466.0,1747.0,0.0,1464.0,0.0,0.0,0.0,0.0,0.0,307.0,947.0,596.0,48.0,1898.0
ID_4591,Ont.,Toronto,York,Caledonia-Fairbank,2020,centre25,Zone167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ID_4592,Ont.,Toronto,York,Caledonia-Fairbank,2020,centre25,Zone167,906.0,1130.0,1325.0,0.0,1206.0,0.0,0.0,0.0,0.0,0.0,35.0,281.0,277.0,8.0,601.0
ID_4593,Ont.,Toronto,York,Keelesdale-Eglinton West,2020,centre25,Zone167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ID_4594,Ont.,Toronto,York,Keelesdale-Eglinton West,2020,centre25,Zone167,0.0,0.0,1202.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,180.0,156.0,18.0,394.0
ID_4595,Ont.,Toronto,York,Lambton Baby Point,2020,centre25,Zone167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ID_4596,Ont.,Toronto,York,Lambton Baby Point,2020,centre25,Zone167,835.0,0.0,0.0,0.0,0.0,0.0,1.1,0.0,0.0,0.5,17.0,241.0,147.0,30.0,435.0
ID_4597,Ont.,Toronto,York,Rockcliffe-Smythe,2020,centre25,Zone167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,64.0,104.0
ID_4598,Ont.,Toronto,York,Rockcliffe-Smythe,2020,centre25,Zone167,1004.0,1248.0,1440.0,1605.0,1345.0,0.0,0.4,0.2,0.0,0.0,61.0,693.0,813.0,86.0,1653.0
ID_4599,Ont.,Toronto,York,Mount Dennis,2020,centre25,Zone167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ID_4600,Ont.,Toronto,York,Mount Dennis,2020,centre25,Zone167,1005.0,1344.0,1412.0,0.0,1384.0,0.0,2.0,1.4,0.0,1.8,62.0,435.0,529.0,77.0,1103.0
